iteration, 300
pop_size, 200
LNK_strat, RND
L2agg_strat, AVG
dec_strat, MAJ3
popname, pop1(3-8).csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent008,2,46,29,46,46.0,self,2
agent009,2,33,27,33,33.0,self,1
agent00a,2,20,26,20,20.0,self,1
agent00b,2,39,29,39,39.0,self,3
agent00c,2,34,26,34,34.0,self,1
agent00d,2,16,26,16,16.0,self,2
agent00e,2,35,25,35,35.0,self,1
agent00f,2,20,27,20,20.0,self,3
agent010,2,43,29,43,43.0,self,2
agent011,2,26,26,26,26.0,self,2
agent012,2,14,27,14,14.0,self,1
agent013,2,40,25,40,40.0,self,3
agent014,2,21,26,21,21.0,self,3
agent015,2,19,28,19,19.0,self,1
agent016,2,32,28,32,32.0,self,1
agent017,2,40,28,40,40.0,self,2
agent018,2,24,24,24,24.0,self,3
agent019,2,39,26,39,39.0,self,3
agent01a,2,14,26,14,14.0,self,1
agent01b,2,17,28,17,17.0,self,1
agent01c,2,16,28,16,16.0,self,3
agent01d,2,41,26,41,41.0,self,3
agent01e,2,20,29,20,20.0,self,1
agent01f,2,43,28,43,43.0,self,1
agent020,2,48,29,48,48.0,self,3
agent021,2,9,25,9,9.0,self,2
agent022,2,29,29,29,29.0,self,3
agent023,2,17,28,17,17.0,self,1
agent024,2,24,29,24,24.0,self,1
agent025,2,43,26,43,43.0,self,3
agent026,2,46,28,46,46.0,self,3
agent027,2,13,24,13,13.0,self,3
agent028,2,31,24,31,31.0,self,1
agent029,2,33,28,33,33.0,self,3
agent02a,2,33,28,33,33.0,self,2
agent02b,2,13,27,13,13.0,self,3
agent02c,2,43,26,43,43.0,self,2
agent02d,2,30,26,26,26.0,norm,3
agent02e,2,10,28,10,10.0,self,1
agent02f,2,18,27,18,18.0,self,1
agent030,2,21,30,21,21.0,self,1
agent031,2,27,30,27,27.0,self,3
agent032,2,41,26,41,41.0,self,1
agent033,2,10,27,10,10.0,self,1
agent034,2,24,25,24,24.0,self,1
agent035,2,11,26,11,11.0,self,2
agent036,2,27,29,27,27.0,self,3
agent037,2,5,25,25,25.0,norm,21
agent038,2,21,28,21,21.0,self,2
agent039,2,9,26,9,9.0,self,1
agent03a,2,33,25,33,33.0,self,3
agent03b,2,46,29,46,46.0,self,2
agent03c,2,12,27,12,12.0,self,1
agent03d,2,9,26,9,9.0,self,1
agent03e,2,16,25,16,16.0,self,3
agent03f,2,14,29,14,14.0,self,2
agent040,2,11,27,27,27.0,norm,17
agent041,2,34,24,34,34.0,self,3
agent042,2,34,26,34,34.0,self,3
agent043,2,34,26,34,34.0,self,2
agent044,2,36,28,36,36.0,self,2
agent045,2,24,25,24,24.0,self,1
agent046,2,16,27,16,16.0,self,2
agent047,2,8,28,8,8.0,self,2
agent048,2,43,28,43,43.0,self,1
agent049,2,30,27,30,30.0,self,2
agent04a,2,33,28,33,33.0,self,3
agent04b,2,41,28,26,26.0,norm,13
agent04c,2,33,26,33,33.0,self,1
agent04d,2,31,27,31,31.0,self,3
agent04e,2,47,24,47,47.0,self,3
agent04f,2,41,27,41,41.0,self,2
agent050,2,9,28,9,9.0,self,1
agent051,2,33,26,33,33.0,self,1
agent052,2,29,27,29,29.0,self,2
agent053,2,24,25,24,24.0,self,2
agent054,2,34,29,34,34.0,self,3
agent055,2,44,26,44,44.0,self,2
agent056,2,20,26,20,20.0,self,2
agent057,2,13,27,13,13.0,self,1
agent058,2,38,25,38,38.0,self,2
agent059,2,49,25,49,49.0,self,3
agent05a,2,37,29,37,37.0,self,3
agent05b,2,39,29,39,39.0,self,1
agent05c,2,21,27,29,29.0,norm,11
agent05d,2,19,27,19,19.0,self,3
agent05e,2,22,30,22,22.0,self,3
agent05f,2,5,27,5,5.0,self,1
agent060,2,25,29,25,25.0,self,2
agent061,2,29,28,29,29.0,self,1
agent062,2,30,27,30,30.0,self,1
agent063,2,5,27,5,5.0,self,1
agent064,2,39,28,39,39.0,self,1
agent065,2,31,27,29,29.0,norm,1
agent066,2,25,27,27,27.0,norm,3
agent067,2,26,27,26,26.0,self,3
agent068,2,44,28,44,44.0,self,3
agent069,2,25,29,25,25.0,self,1
agent06a,2,21,25,25,25.0,norm,6
agent06b,2,19,28,19,19.0,self,3
agent06c,2,36,27,27,27.0,norm,6
agent06d,2,34,29,34,34.0,self,2
agent06e,2,26,28,26,26.0,self,3
agent06f,2,28,26,28,28.0,self,2
agent070,2,10,28,25,25.0,norm,17
agent071,2,43,25,43,43.0,self,3
agent072,2,35,29,35,35.0,self,3
agent073,2,43,28,43,43.0,self,1
agent074,2,37,29,37,37.0,self,2
agent075,2,13,26,13,13.0,self,3
agent076,2,22,25,22,22.0,self,1
agent077,2,29,28,29,29.0,self,1
agent078,2,42,27,42,42.0,self,2
agent079,2,7,26,7,7.0,self,1
agent07a,2,15,27,15,15.0,self,3
agent07b,2,36,25,36,36.0,self,3
agent07c,2,35,26,35,35.0,self,1
agent07d,2,45,27,45,45.0,self,3
agent07e,2,30,27,30,30.0,self,3
agent07f,2,28,28,28,28.0,self,2
agent080,2,39,29,39,39.0,self,1
agent081,2,41,28,41,41.0,self,3
agent082,2,31,26,31,31.0,self,1
agent083,2,22,29,22,22.0,self,1
agent084,2,27,29,27,27.0,self,2
agent085,2,26,27,26,26.0,self,1
agent086,2,43,27,43,43.0,self,1
agent087,2,30,26,30,30.0,self,1
agent088,2,16,26,16,16.0,self,1
agent089,2,24,26,24,24.0,self,2
agent08a,2,16,29,16,16.0,self,1
agent08b,2,40,26,40,40.0,self,3
agent08c,2,46,26,46,46.0,self,3
agent08d,2,46,27,46,46.0,self,2
agent08e,2,20,27,20,20.0,self,1
agent08f,2,27,29,27,27.0,self,1
agent090,2,20,26,20,20.0,self,1
agent091,2,15,27,15,15.0,self,2
agent092,2,9,27,9,9.0,self,1
agent093,2,27,26,27,27.0,self,2
agent094,2,17,27,17,17.0,self,2
agent095,2,14,27,14,14.0,self,2
agent096,2,34,27,34,34.0,self,2
agent097,2,28,26,28,28.0,self,3
agent098,2,7,27,7,7.0,self,1
agent099,2,39,28,39,39.0,norm=self,1
agent09a,2,25,27,25,25.0,self,2
agent09b,2,18,27,18,18.0,self,1
agent09c,2,36,28,36,36.0,self,3
agent09d,2,15,29,15,15.0,self,2
agent09e,2,18,26,18,18.0,self,2
agent09f,2,10,25,10,10.0,self,3
agent0a0,2,46,26,46,46.0,self,3
agent0a1,2,25,28,25,25.0,self,1
agent0a2,2,23,29,23,23.0,self,3
agent0a3,2,40,26,40,40.0,self,2
agent0a4,2,32,27,32,32.0,self,3
agent0a5,2,15,28,15,15.0,self,3
agent0a6,2,36,25,36,36.0,self,1
agent0a7,2,40,27,40,40.0,self,3
agent0a8,2,46,27,46,46.0,self,2
agent0a9,2,29,25,29,29.0,self,3
agent0aa,2,35,29,35,35.0,self,2
agent0ab,2,22,27,22,22.0,self,3
agent0ac,2,35,27,35,35.0,self,1
agent0ad,2,47,29,47,47.0,self,3
agent0ae,2,42,26,42,42.0,self,1
agent0af,2,21,30,21,21.0,self,1
agent0b0,2,30,26,30,30.0,self,1
agent0b1,2,45,28,45,45.0,self,2
agent0b2,2,30,24,30,30.0,self,3
agent0b3,2,44,24,44,44.0,self,2
agent0b4,2,42,27,42,42.0,self,1
agent0b5,2,25,26,25,25.0,self,1
agent0b6,2,16,28,16,16.0,self,1
agent0b7,2,45,29,45,45.0,self,2
agent0b8,2,38,27,38,38.0,self,1
agent0b9,2,42,26,42,42.0,self,3
agent0ba,2,14,26,14,14.0,self,3
agent0bb,2,37,27,37,37.0,self,2
agent0bc,2,26,28,26,26.0,self,2
agent0bd,2,24,28,24,24.0,self,3
agent0be,2,18,25,18,18.0,self,1
agent0bf,2,9,29,9,9.0,self,2
agent0c0,2,27,29,29,29.0,norm,5
agent0c1,2,10,27,10,10.0,self,1
agent0c2,2,44,26,41,41.0,norm,0
agent0c3,2,22,27,22,22.0,self,3
agent0c4,2,17,27,17,17.0,self,1
agent0c5,2,4,30,4,4.0,self,1
agent0c6,2,31,27,31,31.0,self,2
agent0c7,2,7,25,7,7.0,self,2
agent000,3,40,27,40,40.0,self,1
agent001,3,23,28,22,22.0,norm,0
agent002,3,16,29,26,26.0,norm,11
agent003,3,41,29,41,41.0,self,1
agent004,3,21,29,21,21.0,self,2
agent005,3,32,28,32,32.0,self,2
agent006,3,29,31,29,29.0,self,2
agent007,3,6,32,6,6.0,self,1
agent008,3,48,31,26,26.0,norm,20
agent009,3,34,29,34,34.0,self,1
agent00a,3,21,29,21,21.0,self,1
agent00b,3,42,31,30,30.0,norm,9
agent00c,3,35,28,35,35.0,self,1
agent00d,3,18,27,18,18.0,self,2
agent00e,3,36,27,36,36.0,self,1
agent00f,3,23,29,23,23.0,self,3
agent010,3,45,30,45,45.0,self,2
agent011,3,28,28,28,28.0,self,2
agent012,3,15,29,15,15.0,self,1
agent013,3,43,27,43,43.0,self,3
agent014,3,24,28,26,26.0,norm,5
agent015,3,20,30,20,20.0,self,1
agent016,3,33,30,33,33.0,self,1
agent017,3,42,29,27,27.0,norm,13
agent018,3,27,26,27,27.0,self,3
agent019,3,42,27,42,42.0,self,3
agent01a,3,15,29,27,27.0,norm,13
agent01b,3,18,30,18,18.0,self,1
agent01c,3,19,30,19,19.0,self,3
agent01d,3,44,28,44,44.0,self,3
agent01e,3,21,31,21,21.0,self,1
agent01f,3,44,30,44,44.0,self,1
agent020,3,51,31,51,51.0,self,3
agent021,3,11,28,11,11.0,self,2
agent022,3,32,31,32,32.0,self,3
agent023,3,18,30,18,18.0,self,1
agent024,3,25,31,25,25.0,self,1
agent025,3,46,28,46,46.0,self,3
agent026,3,49,30,49,49.0,self,3
agent027,3,16,26,16,16.0,self,3
agent028,3,32,26,32,32.0,self,1
agent029,3,36,30,36,36.0,self,3
agent02a,3,35,30,35,35.0,self,2
agent02b,3,16,29,16,16.0,self,3
agent02c,3,45,28,45,45.0,self,2
agent02d,3,26,28,26,26.0,norm=self,0
agent02e,3,11,30,11,11.0,self,1
agent02f,3,19,29,19,19.0,self,1
agent030,3,22,32,22,22.0,self,1
agent031,3,30,31,30,30.0,self,3
agent032,3,42,29,42,42.0,self,1
agent033,3,11,29,11,11.0,self,1
agent034,3,25,27,25,25.0,self,1
agent035,3,13,28,13,13.0,self,2
