iteration, 300
pop_size, 200
LNK_strat, RND
L2agg_strat, AVG
dec_strat, QUART
popname, pop1(3-8).csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent0b0,1,23,24,23,23.0,norm=self,0
agent0b1,1,43,26,43,43.0,self,2
agent0b2,1,27,23,25,25.0,norm,1
agent0b3,1,42,23,42,42.0,self,2
agent0b4,1,41,26,41,41.0,self,1
agent0b5,1,24,24,24,24.0,self,1
agent0b6,1,15,26,15,15.0,self,1
agent0b7,1,43,26,43,43.0,self,2
agent0b8,1,37,25,37,37.0,self,1
agent0b9,1,39,25,39,39.0,self,3
agent0ba,1,11,25,11,11.0,self,3
agent0bb,1,35,25,23,23.0,norm,10
agent0bc,1,24,26,24,24.0,self,2
agent0bd,1,26,27,24,24.0,norm,1
agent0be,1,17,24,17,17.0,self,1
agent0bf,1,7,27,7,7.0,self,2
agent0c0,1,25,27,23,23.0,norm,1
agent0c1,1,9,24,9,9.0,self,1
agent0c2,1,25,25,25,25.0,norm=self,3
agent0c3,1,19,26,19,19.0,self,3
agent0c4,1,16,25,16,16.0,self,1
agent0c5,1,3,28,23,23.0,norm,21
agent0c6,1,29,26,29,29.0,self,2
agent0c7,1,25,23,24,24.0,norm,1
agent000,2,25,27,25,25.0,norm=self,0
agent001,2,23,41,22,22.0,norm,0
agent002,2,25,40,24,24.0,norm,0
agent003,2,40,23,23,23.0,norm,16
agent004,2,19,4,19,19.0,self,2
agent005,2,30,19,30,30.0,self,2
agent006,2,27,37,27,27.0,self,2
agent007,2,5,26,26,26.0,norm,22
agent008,2,25,43,24,24.0,norm,0
agent009,2,25,41,25,25.0,norm=self,0
agent00a,2,25,42,24,24.0,norm,0
agent00b,2,25,39,24,24.0,norm,0
agent00c,2,34,12,34,34.0,self,1
agent00d,2,16,16,16,16.0,self,2
agent00e,2,35,21,35,35.0,self,1
agent00f,2,27,41,25,25.0,norm,1
agent010,2,43,19,43,43.0,self,2
agent011,2,26,45,26,26.0,self,2
agent012,2,14,24,24,24.0,norm,11
agent013,2,25,9,24,24.0,norm,0
agent014,2,27,32,24,24.0,norm,0
agent015,2,19,4,19,19.0,self,1
agent016,2,32,27,32,32.0,self,1
agent017,2,26,38,25,25.0,norm,0
agent018,2,24,27,27,27.0,norm,6
agent019,2,39,10,39,39.0,self,3
agent01a,2,26,44,25,25.0,norm,0
agent01b,2,24,9,23,23.0,norm,0
agent01c,2,16,42,16,16.0,self,3
agent01d,2,41,28,41,41.0,self,3
agent01e,2,20,22,22,22.0,norm,3
agent01f,2,43,38,43,43.0,self,1
agent020,2,48,43,48,48.0,self,3
agent021,2,9,25,25,25.0,norm,18
agent022,2,29,21,29,29.0,self,3
agent023,2,25,44,24,24.0,norm,0
agent024,2,25,26,24,24.0,norm,0
agent025,2,43,15,43,43.0,self,3
agent026,2,46,25,25,25.0,norm,18
agent027,2,13,26,26,26.0,norm,16
agent028,2,31,9,31,31.0,self,1
agent029,2,33,23,23,23.0,norm,7
agent02a,2,33,20,33,33.0,self,2
agent02b,2,13,8,13,13.0,self,3
agent02c,2,43,43,43,43.0,self,2
agent02d,2,23,10,23,23.0,norm=self,0
agent02e,2,10,42,10,10.0,self,1
agent02f,2,25,25,25,25.0,norm=self,1
agent030,2,21,31,21,21.0,self,1
agent031,2,28,35,25,25.0,norm,0
agent032,2,24,36,24,24.0,norm=self,0
agent033,2,10,25,25,25.0,norm,16
agent034,2,24,24,24,24.0,norm=self,1
agent035,2,11,27,27,27.0,norm,18
agent036,2,27,12,27,27.0,self,3
agent037,2,25,10,25,25.0,norm=self,1
agent038,2,21,41,21,21.0,self,2
agent039,2,9,12,9,9.0,self,1
agent03a,2,33,39,33,33.0,self,3
agent03b,2,46,12,12,12.0,norm,32
agent03c,2,26,32,25,25.0,norm,0
agent03d,2,9,32,9,9.0,self,1
agent03e,2,16,15,16,16.0,self,3
agent03f,2,14,41,14,14.0,self,2
agent040,2,24,34,23,23.0,norm,0
agent041,2,34,16,34,34.0,self,3
agent042,2,34,25,25,25.0,norm,6
agent043,2,34,4,34,34.0,self,2
agent044,2,25,32,24,24.0,norm,0
agent045,2,24,24,24,24.0,norm=self,1
agent046,2,16,23,23,23.0,norm,9
agent047,2,8,29,8,8.0,self,2
agent048,2,43,24,24,24.0,norm,18
agent049,2,26,11,25,25.0,norm,0
agent04a,2,27,24,25,25.0,norm,0
agent04b,2,26,31,25,25.0,norm,0
agent04c,2,33,22,22,22.0,norm,10
agent04d,2,31,44,31,31.0,self,3
agent04e,2,47,7,47,47.0,self,3
agent04f,2,41,25,25,25.0,norm,14
agent050,2,9,16,9,9.0,self,1
agent051,2,33,14,33,33.0,self,1
agent052,2,29,19,29,29.0,self,2
agent053,2,24,23,23,23.0,norm,1
agent054,2,26,11,24,24.0,norm,0
agent055,2,25,25,25,25.0,norm=self,1
agent056,2,20,35,20,20.0,self,2
agent057,2,13,17,13,13.0,self,1
agent058,2,24,9,23,23.0,norm,0
agent059,2,49,38,49,49.0,self,3
agent05a,2,37,9,37,37.0,self,3
agent05b,2,39,36,39,39.0,self,1
agent05c,2,21,25,25,25.0,norm,7
agent05d,2,27,26,26,26.0,norm,2
agent05e,2,22,25,25,25.0,norm,6
agent05f,2,5,7,5,5.0,self,1
agent060,2,26,8,24,24.0,norm,0
agent061,2,29,12,29,29.0,self,1
agent062,2,23,15,23,23.0,norm=self,0
agent063,2,26,34,25,25.0,norm,0
agent064,2,39,30,39,39.0,self,1
agent065,2,28,37,25,25.0,norm,0
agent066,2,28,40,27,27.0,norm,0
agent067,2,26,34,26,26.0,self,3
agent068,2,44,31,44,44.0,self,3
agent069,2,25,31,25,25.0,self,1
agent06a,2,26,40,25,25.0,norm,1
agent06b,2,27,40,24,24.0,norm,0
agent06c,2,27,4,27,27.0,norm=self,2
agent06d,2,34,31,34,34.0,self,2
agent06e,2,26,21,26,26.0,self,3
agent06f,2,28,30,28,28.0,self,2
agent070,2,26,25,25,25.0,norm,1
agent071,2,43,38,43,43.0,self,3
agent072,2,35,44,35,35.0,self,3
agent073,2,43,24,24,24.0,norm,18
agent074,2,37,6,37,37.0,self,2
agent075,2,13,20,13,13.0,self,3
agent076,2,22,27,22,22.0,self,1
agent077,2,29,39,29,29.0,self,1
agent078,2,42,4,42,42.0,self,2
agent079,2,7,20,7,7.0,self,1
agent07a,2,15,39,15,15.0,self,3
agent07b,2,36,20,36,36.0,self,3
agent07c,2,35,37,35,35.0,self,1
agent07d,2,45,25,25,25.0,norm,17
agent07e,2,30,7,30,30.0,self,3
agent07f,2,24,29,22,22.0,norm,0
agent080,2,39,13,39,39.0,self,1
agent081,2,26,6,25,25.0,norm,0
agent082,2,25,19,25,25.0,norm=self,0
agent083,2,22,41,22,22.0,self,1
agent084,2,27,37,27,27.0,self,2
agent085,2,26,46,26,26.0,self,1
agent086,2,43,22,22,22.0,norm,20
agent087,2,30,30,30,30.0,self,1
agent088,2,16,28,16,16.0,self,1
agent089,2,24,22,22,22.0,norm,0
agent08a,2,16,18,16,16.0,self,1
agent08b,2,40,6,40,40.0,self,3
agent08c,2,46,35,46,46.0,self,3
agent08d,2,46,33,46,46.0,self,2
agent08e,2,20,34,20,20.0,self,1
agent08f,2,27,45,27,27.0,self,1
agent090,2,25,43,24,24.0,norm,0
agent091,2,15,38,15,15.0,self,2
agent092,2,9,15,9,9.0,self,1
agent093,2,27,42,27,27.0,self,2
agent094,2,17,4,17,17.0,self,2
agent095,2,14,37,14,14.0,self,2
agent096,2,34,11,34,34.0,self,2
agent097,2,28,22,22,22.0,norm,3
agent098,2,7,8,7,7.0,self,1
agent099,2,25,38,24,24.0,norm,0
agent09a,2,25,43,25,25.0,self,2
agent09b,2,18,24,24,24.0,norm,7
agent09c,2,36,41,36,36.0,self,3
agent09d,2,15,10,15,15.0,self,2
agent09e,2,25,42,24,24.0,norm,1
agent09f,2,27,8,24,24.0,norm,0
agent0a0,2,46,30,46,46.0,self,3
agent0a1,2,25,23,23,23.0,norm,1
agent0a2,2,23,34,23,23.0,self,3
agent0a3,2,40,12,40,40.0,self,2
agent0a4,2,32,9,32,32.0,self,3
agent0a5,2,15,22,22,22.0,norm,10
agent0a6,2,36,11,36,36.0,self,1
agent0a7,2,40,41,40,40.0,self,3
agent0a8,2,46,12,46,46.0,self,2
agent0a9,2,29,39,29,29.0,self,3
agent0aa,2,35,6,35,35.0,self,2
agent0ab,2,22,32,22,22.0,self,3
agent0ac,2,35,31,35,35.0,self,1
agent0ad,2,47,46,47,47.0,self,3
agent0ae,2,42,28,42,42.0,self,1
agent0af,2,21,44,21,21.0,self,1
agent0b0,2,23,4,23,23.0,norm=self,0
agent0b1,2,45,43,45,45.0,self,2
agent0b2,2,28,25,25,25.0,norm,0
agent0b3,2,44,26,26,26.0,norm,16
agent0b4,2,42,11,42,42.0,self,1
agent0b5,2,25,25,25,25.0,norm=self,1
agent0b6,2,16,23,23,23.0,norm,8
agent0b7,2,45,34,45,45.0,self,2
agent0b8,2,38,40,38,38.0,self,1
agent0b9,2,42,4,42,42.0,self,3
agent0ba,2,14,7,14,14.0,self,3
agent0bb,2,24,9,23,23.0,norm,0
agent0bc,2,26,39,26,26.0,self,2
agent0bd,2,27,10,24,24.0,norm,0
agent0be,2,18,44,18,18.0,self,1
agent0bf,2,9,34,9,9.0,self,2
agent0c0,2,26,9,23,23.0,norm,0
agent0c1,2,10,35,10,10.0,self,1
agent0c2,2,28,24,25,25.0,norm,0
agent0c3,2,22,24,24,24.0,norm,5
agent0c4,2,17,6,17,17.0,self,1
agent0c5,2,24,35,23,23.0,norm,0
agent0c6,2,31,27,27,27.0,norm,2
agent0c7,2,26,8,24,24.0,norm,0
agent000,3,25,28,25,25.0,norm=self,0
agent001,3,23,27,24,24.0,norm,2
agent002,3,25,27,25,25.0,norm=self,1
agent003,3,23,27,23,23.0,norm=self,0
agent004,3,21,28,21,21.0,self,2
agent005,3,32,26,25,25.0,norm,5
agent006,3,29,29,29,29.0,self,2
agent007,3,27,28,26,26.0,norm,0
agent008,3,25,29,24,24.0,norm,0
agent009,3,25,27,25,25.0,norm=self,0
agent00a,3,25,28,25,25.0,norm=self,1
agent00b,3,25,29,25,25.0,norm=self,1
agent00c,3,35,26,35,35.0,self,1
agent00d,3,18,27,18,18.0,self,2
agent00e,3,36,26,36,36.0,self,1
agent00f,3,28,29,25,25.0,norm,0
agent010,3,45,29,45,45.0,self,2
agent011,3,28,27,28,28.0,self,2
agent012,3,25,28,24,24.0,norm,0
agent013,3,25,26,24,24.0,norm,0
agent014,3,27,28,26,26.0,norm,2
agent015,3,20,27,20,20.0,self,1
agent016,3,33,27,27,27.0,norm,5
agent017,3,26,30,26,26.0,norm=self,1
agent018,3,30,25,27,27.0,norm,0
agent019,3,42,28,42,42.0,self,3
agent01a,3,26,27,25,25.0,norm,0
agent01b,3,24,28,23,23.0,norm,0
agent01c,3,19,28,26,26.0,norm,10
agent01d,3,44,26,28,28.0,norm,13
agent01e,3,23,28,22,22.0,norm,0
agent01f,3,44,28,44,44.0,self,1
agent020,3,51,29,51,51.0,self,3
agent021,3,27,27,26,26.0,norm,1
agent022,3,32,29,32,32.0,self,3
agent023,3,25,28,25,25.0,norm=self,1
agent024,3,25,29,24,24.0,norm,0
agent025,3,46,29,26,26.0,norm,17
agent026,3,26,27,25,25.0,norm,0
agent027,3,29,26,26,26.0,norm,0
agent028,3,32,25,25,25.0,norm,6
agent029,3,25,27,26,26.0,norm,3
agent02a,3,35,29,27,27.0,norm,6
agent02b,3,16,28,26,26.0,norm,13
agent02c,3,45,26,45,45.0,self,2
agent02d,3,23,27,25,25.0,norm,2
agent02e,3,11,28,11,11.0,self,1
agent02f,3,26,28,26,26.0,norm=self,1
agent030,3,22,31,26,26.0,norm,5
