iteration, 300
pop_size, 200
LNK_strat, AVG
L2agg_strat, RND
dec_strat, THRES
popname, pop1(3-8).csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent057,1,23,22,23,23.0,norm=self,1
agent058,1,21,22,21,21.0,norm=self,1
agent059,1,21,25,21,21.0,norm=self,1
agent05a,1,25,21,23,23.0,norm,0
agent05b,1,23,22,23,23.0,norm=self,0
agent05c,1,24,22,23,23.0,norm,2
agent05d,1,26,20,24,24.0,norm,1
agent05e,1,19,23,21,21.0,norm,5
agent05f,1,22,14,22,22.0,norm=self,1
agent060,1,23,20,23,23.0,norm=self,2
agent061,1,23,24,23,23.0,norm=self,0
agent062,1,21,24,21,21.0,norm=self,0
agent063,1,23,22,23,23.0,norm=self,1
agent064,1,22,24,22,22.0,norm=self,0
agent065,1,25,25,24,24.0,norm,2
agent066,1,21,22,21,21.0,norm=self,0
agent067,1,24,24,24,24.0,norm=self,3
agent068,1,23,25,23,23.0,norm=self,1
agent069,1,24,21,23,23.0,norm,0
agent06a,1,22,25,22,22.0,norm=self,2
agent06b,1,25,21,23,23.0,norm,1
agent06c,1,23,24,23,23.0,norm=self,2
agent06d,1,32,21,22,22.0,norm,8
agent06e,1,25,24,23,23.0,norm,1
agent06f,1,22,21,22,22.0,norm=self,1
agent070,1,24,30,24,24.0,norm=self,2
agent071,1,21,21,21,21.0,norm=self,1
agent072,1,32,20,23,23.0,norm,6
agent073,1,42,20,42,42.0,self,1
agent074,1,24,32,23,23.0,norm,0
agent075,1,23,23,23,23.0,norm=self,3
agent076,1,21,23,20,20.0,norm,0
agent077,1,23,20,23,23.0,norm=self,0
agent078,1,23,22,23,23.0,norm=self,1
agent079,1,22,22,22,22.0,norm=self,1
agent07a,1,24,20,24,24.0,norm=self,3
agent07b,1,33,24,23,23.0,norm,7
agent07c,1,20,22,20,20.0,norm=self,0
agent07d,1,23,21,23,23.0,norm=self,1
agent07e,1,24,22,23,23.0,norm,2
agent07f,1,24,22,23,23.0,norm,1
agent080,1,22,23,22,22.0,norm=self,0
agent081,1,23,23,23,23.0,norm=self,1
agent082,1,20,22,20,20.0,norm=self,0
agent083,1,21,24,22,22.0,norm,2
agent084,1,25,23,21,21.0,norm,2
agent085,1,21,22,21,21.0,norm=self,0
agent086,1,21,4,21,21.0,norm=self,0
agent087,1,21,21,21,21.0,norm=self,0
agent088,1,23,24,23,23.0,norm=self,1
agent089,1,22,21,22,22.0,norm=self,2
agent08a,1,15,22,21,21.0,norm,7
agent08b,1,21,23,21,21.0,norm=self,1
agent08c,1,22,22,22,22.0,norm=self,1
agent08d,1,22,23,21,21.0,norm,0
agent08e,1,23,31,22,22.0,norm,0
agent08f,1,23,12,23,23.0,norm=self,0
agent090,1,22,24,22,22.0,norm=self,1
agent091,1,23,23,23,23.0,norm=self,2
agent092,1,22,24,22,22.0,norm=self,1
agent093,1,21,24,20,20.0,norm,0
agent094,1,23,31,23,23.0,norm=self,2
agent095,1,24,22,23,23.0,norm,1
agent096,1,22,22,22,22.0,norm=self,1
agent097,1,23,23,23,23.0,norm=self,3
agent098,1,22,24,22,22.0,norm=self,1
agent099,1,23,26,23,23.0,norm=self,1
agent09a,1,24,23,23,23.0,norm,1
agent09b,1,22,21,22,22.0,norm=self,1
agent09c,1,24,33,24,24.0,norm=self,2
agent09d,1,25,22,23,23.0,norm,0
agent09e,1,23,42,23,23.0,norm=self,2
agent09f,1,23,24,23,23.0,norm=self,3
agent0a0,1,21,25,21,21.0,norm=self,1
agent0a1,1,24,21,23,23.0,norm,0
agent0a2,1,26,22,23,23.0,norm,0
agent0a3,1,22,25,22,22.0,norm=self,1
agent0a4,1,23,21,23,23.0,norm=self,2
agent0a5,1,25,26,24,24.0,norm,2
agent0a6,1,20,26,20,20.0,norm=self,0
agent0a7,1,23,21,23,23.0,norm=self,1
agent0a8,1,22,21,22,22.0,norm=self,1
agent0a9,1,26,22,22,22.0,norm,1
agent0aa,1,24,20,23,23.0,norm,0
agent0ab,1,25,22,23,23.0,norm,1
agent0ac,1,21,22,21,21.0,norm=self,0
agent0ad,1,24,21,23,23.0,norm,0
agent0ae,1,21,26,21,21.0,norm=self,0
agent0af,1,20,23,21,21.0,norm,2
agent0b0,1,21,23,21,21.0,norm=self,0
agent0b1,1,23,21,23,23.0,norm=self,1
agent0b2,1,27,22,25,25.0,norm,1
agent0b3,1,42,22,24,24.0,norm,16
agent0b4,1,22,21,22,22.0,norm=self,0
agent0b5,1,21,23,21,21.0,norm=self,0
agent0b6,1,23,20,23,23.0,norm=self,1
agent0b7,1,24,24,23,23.0,norm,0
agent0b8,1,22,21,22,22.0,norm=self,0
agent0b9,1,22,24,22,22.0,norm=self,1
agent0ba,1,24,22,24,24.0,norm=self,3
agent0bb,1,23,21,23,23.0,norm=self,1
agent0bc,1,24,22,23,23.0,norm,1
agent0bd,1,26,22,24,24.0,norm,1
agent0be,1,21,19,20,20.0,norm,0
agent0bf,1,25,25,23,23.0,norm,0
agent0c0,1,24,24,24,24.0,norm=self,3
agent0c1,1,22,21,22,22.0,norm=self,1
agent0c2,1,24,22,24,24.0,norm=self,3
agent0c3,1,24,25,23,23.0,norm,2
agent0c4,1,23,24,23,23.0,norm=self,1
agent0c5,1,3,20,20,20.0,norm,18
agent0c6,1,23,21,23,23.0,norm=self,1
agent0c7,1,22,22,22,22.0,norm=self,2
agent000,2,20,25,20,20.0,norm=self,0
agent001,2,22,22,22,22.0,norm=self,1
agent002,2,23,24,23,23.0,norm=self,1
agent003,2,20,23,20,20.0,norm=self,0
agent004,2,24,20,24,24.0,norm=self,2
agent005,2,23,25,23,23.0,norm=self,1
agent006,2,25,26,25,25.0,norm=self,2
agent007,2,23,27,23,23.0,norm=self,1
agent008,2,25,23,25,25.0,norm=self,1
agent009,2,21,24,21,21.0,norm=self,0
agent00a,2,22,23,22,22.0,norm=self,1
agent00b,2,26,24,26,26.0,norm=self,2
agent00c,2,21,23,21,21.0,norm=self,0
agent00d,2,24,25,24,24.0,norm=self,2
agent00e,2,23,20,23,23.0,norm=self,0
agent00f,2,27,22,26,26.0,norm,2
agent010,2,23,22,22,22.0,norm,0
agent011,2,24,25,24,24.0,norm=self,2
agent012,2,23,24,23,23.0,norm=self,1
agent013,2,22,26,22,22.0,norm=self,1
agent014,2,27,24,25,25.0,norm,1
agent015,2,22,26,21,21.0,norm,0
agent016,2,24,20,24,24.0,norm=self,0
agent017,2,24,25,24,24.0,norm=self,1
agent018,2,24,24,24,24.0,norm=self,3
agent019,2,23,24,23,23.0,norm=self,1
agent01a,2,23,23,23,23.0,norm=self,1
agent01b,2,25,25,24,24.0,norm,0
agent01c,2,26,24,24,24.0,norm,1
agent01d,2,23,20,23,23.0,norm=self,1
agent01e,2,24,25,24,24.0,norm=self,1
agent01f,2,22,27,22,22.0,norm=self,0
agent020,2,24,22,24,24.0,norm=self,1
agent021,2,24,22,24,24.0,norm=self,2
agent022,2,26,22,24,24.0,norm,1
agent023,2,25,27,25,25.0,norm=self,1
agent024,2,24,24,24,24.0,norm=self,1
agent025,2,21,25,20,20.0,norm,0
agent026,2,24,21,24,24.0,norm=self,1
agent027,2,24,25,24,24.0,norm=self,3
agent028,2,24,24,24,24.0,norm=self,0
agent029,2,27,24,25,25.0,norm,1
agent02a,2,24,26,24,24.0,norm=self,1
agent02b,2,27,23,25,25.0,norm,1
agent02c,2,23,23,23,23.0,norm=self,1
agent02d,2,20,26,20,20.0,norm=self,0
agent02e,2,24,27,24,24.0,norm=self,1
agent02f,2,24,21,24,24.0,norm=self,1
agent030,2,22,24,22,22.0,norm=self,1
agent031,2,27,22,26,26.0,norm,2
agent032,2,23,24,23,23.0,norm=self,0
agent033,2,23,24,23,23.0,norm=self,1
agent034,2,20,23,20,20.0,norm=self,0
agent035,2,25,24,24,24.0,norm,1
agent036,2,27,24,25,25.0,norm,1
agent037,2,22,23,22,22.0,norm=self,1
agent038,2,25,27,24,24.0,norm,1
agent039,2,23,24,22,22.0,norm,0
agent03a,2,24,21,24,24.0,norm=self,2
agent03b,2,26,24,25,25.0,norm,0
agent03c,2,24,24,24,24.0,norm=self,1
agent03d,2,23,22,23,23.0,norm=self,1
agent03e,2,26,22,26,26.0,norm=self,3
agent03f,2,23,22,24,24.0,norm,3
agent040,2,24,26,24,24.0,norm=self,1
agent041,2,26,23,26,26.0,norm=self,2
agent042,2,25,24,24,24.0,norm,1
agent043,2,22,27,22,22.0,norm=self,1
agent044,2,25,26,25,25.0,norm=self,1
agent045,2,20,21,20,20.0,norm=self,0
agent046,2,25,24,24,24.0,norm,1
