iteration,300,,,,,,
pop_size,200,,,,,,
LNK_strat,PERFECT,,,,,,
L2agg_strat, RND,,,,,,
dec_strat, THRES,,,,,,
popname, pop1(3-8).csv,,,,,,
netname, net1.csv,,,,,,
COMMF,1,,,,,,
,,,,,,,
agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent0a6,0,34,42,34,34,self,1
agent0a7,0,34,2,34,34,self,3
agent0a8,0,42,3,42,42,self,2
agent0a9,0,23,23,23,23,self,3
agent0aa,0,31,20,31,31,self,2
agent0ab,0,16,38,16,16,self,3
agent0ac,0,33,30,33,33,self,1
agent0ad,0,41,23,41,41,self,3
agent0ae,0,40,28,40,40,self,1
agent0af,0,19,29,19,19,self,1
agent0b0,0,28,7,28,28,self,1
agent0b1,0,41,40,41,41,self,2
agent0b2,0,24,21,7,7,norm,14
agent0b3,0,40,9,40,40,self,2
agent0b4,0,40,35,40,40,self,1
agent0b5,0,23,9,23,23,self,1
agent0b6,0,14,42,14,14,self,1
agent0b7,0,41,30,41,41,self,2
agent0b8,0,36,33,36,36,self,1
agent0b9,0,36,41,36,36,self,3
agent0ba,0,8,10,8,8,self,3
agent0bb,0,33,14,33,33,self,2
agent0bc,0,22,18,22,22,self,2
agent0bd,0,18,7,23,23,norm,8
agent0be,0,16,2,16,16,self,1
agent0bf,0,5,16,5,5,self,2
agent0c0,0,21,40,21,21,self,3
agent0c1,0,8,36,8,8,self,1
agent0c2,0,19,41,19,19,self,3
agent0c3,0,16,21,16,16,self,3
agent0c4,0,15,28,15,15,self,1
agent0c5,0,2,23,2,2,self,1
agent0c6,0,27,15,27,27,self,2
agent0c7,0,3,20,23,23,norm,22
agent000,1,38,26,38,38,self,1
agent001,1,16,34,16,16,self,1
agent002,1,14,28,14,14,self,1
agent003,1,39,29,39,39,self,1
agent004,1,17,15,17,17,self,2
agent005,1,28,14,28,28,self,2
agent006,1,25,17,25,25,self,2
agent007,1,4,43,4,4,self,1
agent008,1,44,24,44,44,self,2
agent009,1,32,25,32,32,self,1
agent00a,1,19,14,19,19,self,1
agent00b,1,36,37,36,36,self,3
agent00c,1,33,38,33,33,self,1
agent00d,1,14,16,14,14,self,2
agent00e,1,34,44,34,34,self,1
agent00f,1,17,19,24,24,norm,10
agent010,1,41,39,41,41,self,2
agent011,1,24,30,24,24,self,2
agent012,1,13,31,13,13,self,1
agent013,1,37,19,37,37,self,3
agent014,1,18,44,18,18,self,3
agent015,1,18,37,18,18,self,1
agent016,1,31,38,31,31,self,1
agent017,1,38,24,38,38,self,2
agent018,1,21,31,21,21,self,3
agent019,1,36,24,36,36,self,3
agent01a,1,13,37,25,25,norm,13
agent01b,1,16,33,16,16,self,1
agent01c,1,13,24,13,13,self,3
agent01d,1,38,25,38,38,self,3
agent01e,1,19,16,19,19,self,1
agent01f,1,42,31,42,42,self,1
agent020,1,45,34,45,45,self,3
agent021,1,7,12,7,7,self,2
agent022,1,26,34,26,26,self,3
agent023,1,16,30,24,24,norm,9
agent024,1,23,25,23,23,self,1
agent025,1,40,15,40,40,self,3
agent026,1,43,16,43,43,self,3
agent027,1,10,25,10,10,self,3
agent028,1,30,28,30,30,self,1
agent029,1,30,8,30,30,self,3
agent02a,1,31,28,31,31,self,2
agent02b,1,10,38,10,10,self,3
agent02c,1,41,19,41,41,self,2
agent02d,1,29,26,29,29,self,1
agent02e,1,9,29,9,9,self,1
agent02f,1,17,25,17,17,self,1
agent030,1,20,16,20,20,self,1
agent031,1,26,43,23,23,norm,0
agent032,1,40,31,40,40,self,1
agent033,1,9,38,9,9,self,1
agent034,1,23,30,23,23,self,1
agent035,1,9,24,9,9,self,2
agent036,1,24,23,24,24,self,3
agent037,1,4,21,25,25,norm,22
agent038,1,19,42,19,19,self,2
agent039,1,8,32,8,8,self,1
agent03a,1,30,24,30,30,self,3
agent03b,1,44,8,44,44,self,2
agent03c,1,11,34,11,11,self,1
agent03d,1,8,39,8,8,self,1
agent03e,1,13,39,13,13,self,3
agent03f,1,12,42,12,12,self,2
agent040,1,29,12,28,28,norm,0
agent041,1,31,27,31,31,self,3
agent042,1,31,29,31,31,self,3
agent043,1,7,25,7,7,norm=self,0
agent044,1,34,40,34,34,self,2
agent045,1,23,14,23,23,self,1
agent046,1,14,12,14,14,self,2
agent047,1,6,6,6,6,self,2
agent048,1,42,43,42,42,self,1
agent049,1,28,35,28,28,self,2
agent04a,1,30,22,30,30,self,3
agent04b,1,39,15,39,39,self,2
agent04c,1,32,4,32,32,self,1
agent04d,1,28,24,28,28,self,3
agent04e,1,44,12,44,44,self,3
agent04f,1,39,35,39,39,self,2
agent050,1,8,4,8,8,self,1
agent051,1,32,4,32,32,self,1
agent052,1,27,11,27,27,self,2
agent053,1,22,35,22,22,self,2
agent054,1,31,25,31,31,self,3
agent055,1,42,26,24,24,norm,16
agent056,1,18,39,18,18,self,2
agent057,1,12,3,12,12,self,1
agent058,1,24,33,23,23,norm,0
agent059,1,7,33,7,7,norm=self,0
agent05a,1,34,43,34,34,self,3
agent05b,1,38,13,38,38,self,1
agent05c,1,18,15,18,18,self,3
agent05d,1,16,9,16,16,self,3
agent05e,1,19,4,19,19,self,3
agent05f,1,4,24,4,4,self,1
agent060,1,23,31,23,23,self,2
agent061,1,28,44,28,28,self,1
agent062,1,29,16,29,29,self,1
agent063,1,4,34,4,4,self,1
agent064,1,38,23,38,38,self,1
agent065,1,28,44,28,28,self,3
agent066,1,24,9,24,24,self,1
agent067,1,23,32,23,23,self,3
agent068,1,41,30,41,41,self,3
agent069,1,24,43,24,24,self,1
agent06a,1,7,8,7,7,norm=self,0
agent06b,1,16,44,16,16,self,3
agent06c,1,33,43,24,24,norm,6
agent06d,1,32,32,32,32,self,2
agent06e,1,23,24,23,23,self,3
agent06f,1,26,30,26,26,self,2
agent070,1,25,23,24,24,norm,1
agent071,1,40,31,40,40,self,3
agent072,1,32,23,32,32,self,3
