iteration, 300
pop_size, 200
LNK_strat, AVG
L2agg_strat, RND
dec_strat, RAND3
popname, pop1(3-8).csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent0c5,0,2,37,2,2.0,self,1
agent0c6,0,27,15,27,27.0,self,2
agent0c7,0,3,5,3,3.0,self,2
agent000,1,38,23,38,38.0,self,1
agent001,1,16,37,16,16.0,self,1
agent002,1,14,33,14,14.0,self,1
agent003,1,39,24,39,39.0,self,1
agent004,1,17,16,17,17.0,self,2
agent005,1,28,20,28,28.0,self,2
agent006,1,25,8,25,25.0,self,2
agent007,1,4,26,4,4.0,self,1
agent008,1,44,28,44,44.0,self,2
agent009,1,32,32,32,32.0,self,1
agent00a,1,19,26,19,19.0,self,1
agent00b,1,36,10,36,36.0,self,3
agent00c,1,33,18,33,33.0,self,1
agent00d,1,14,4,14,14.0,self,2
agent00e,1,34,25,34,34.0,self,1
agent00f,1,17,24,17,17.0,self,3
agent010,1,41,8,41,41.0,self,2
agent011,1,24,29,24,24.0,self,2
agent012,1,13,33,13,13.0,self,1
agent013,1,37,9,37,37.0,self,3
agent014,1,18,35,18,18.0,self,3
agent015,1,18,37,18,18.0,self,1
agent016,1,31,6,31,31.0,self,1
agent017,1,38,30,38,38.0,self,2
agent018,1,21,12,21,21.0,self,3
agent019,1,36,15,36,36.0,self,3
agent01a,1,13,22,13,13.0,self,1
agent01b,1,16,25,16,16.0,self,1
agent01c,1,13,18,13,13.0,self,3
agent01d,1,38,25,38,38.0,self,3
agent01e,1,19,16,19,19.0,self,1
agent01f,1,42,33,42,42.0,self,1
agent020,1,45,32,45,45.0,self,3
agent021,1,7,28,7,7.0,self,2
agent022,1,26,4,26,26.0,self,3
agent023,1,24,19,23,23.0,norm,0
agent024,1,23,11,23,23.0,self,1
agent025,1,40,41,40,40.0,self,3
agent026,1,43,30,43,43.0,self,3
agent027,1,10,33,10,10.0,self,3
agent028,1,30,7,30,30.0,self,1
agent029,1,30,16,30,30.0,self,3
agent02a,1,31,38,31,31.0,self,2
agent02b,1,10,4,10,10.0,self,3
agent02c,1,41,17,41,41.0,self,2
agent02d,1,29,30,29,29.0,self,1
agent02e,1,9,21,9,9.0,self,1
agent02f,1,17,23,17,17.0,self,1
agent030,1,20,34,20,20.0,self,1
agent031,1,24,7,24,24.0,self,3
agent032,1,40,6,40,40.0,self,1
agent033,1,9,37,9,9.0,self,1
agent034,1,23,32,23,23.0,self,1
agent035,1,9,34,9,9.0,self,2
agent036,1,24,44,24,24.0,self,3
agent037,1,4,40,25,25.0,norm,22
agent038,1,19,34,19,19.0,self,2
agent039,1,8,44,8,8.0,self,1
agent03a,1,30,4,30,30.0,self,3
agent03b,1,44,29,44,44.0,self,2
agent03c,1,11,25,11,11.0,self,1
agent03d,1,8,19,8,8.0,self,1
agent03e,1,13,25,13,13.0,self,3
agent03f,1,12,32,12,12.0,self,2
agent040,1,10,12,10,10.0,self,1
agent041,1,31,15,31,31.0,self,3
agent042,1,31,23,31,31.0,self,3
agent043,1,32,15,32,32.0,self,2
agent044,1,34,38,34,34.0,self,2
agent045,1,23,41,23,23.0,self,1
agent046,1,14,31,14,14.0,self,2
agent047,1,6,44,6,6.0,self,2
agent048,1,42,44,42,42.0,self,1
agent049,1,28,21,28,28.0,self,2
agent04a,1,30,26,30,30.0,self,3
agent04b,1,39,24,43,43.0,norm,6
agent04c,1,32,30,32,32.0,self,1
agent04d,1,28,41,28,28.0,self,3
agent04e,1,44,24,44,44.0,self,3
agent04f,1,39,44,39,39.0,self,2
agent050,1,8,38,8,8.0,self,1
agent051,1,32,23,32,32.0,self,1
agent052,1,27,15,27,27.0,self,2
agent053,1,22,19,22,22.0,self,2
agent054,1,31,9,31,31.0,self,3
agent055,1,42,16,42,42.0,self,2
agent056,1,18,44,18,18.0,self,2
agent057,1,12,17,12,12.0,self,1
agent058,1,36,31,36,36.0,self,2
agent059,1,46,27,46,46.0,self,3
agent05a,1,34,37,34,34.0,self,3
agent05b,1,38,38,38,38.0,self,1
agent05c,1,18,12,18,18.0,self,3
agent05d,1,16,20,16,16.0,self,3
agent05e,1,19,31,19,19.0,self,3
agent05f,1,4,16,4,4.0,self,1
agent060,1,23,34,24,24.0,norm,3
agent061,1,28,32,28,28.0,self,1
agent062,1,29,43,29,29.0,self,1
agent063,1,4,28,4,4.0,self,1
agent064,1,38,24,38,38.0,self,1
agent065,1,28,19,28,28.0,self,3
agent066,1,24,39,24,24.0,self,1
agent067,1,23,43,23,23.0,self,3
agent068,1,41,29,41,41.0,self,3
agent069,1,24,42,24,24.0,self,1
agent06a,1,19,22,19,19.0,self,2
agent06b,1,16,42,16,16.0,self,3
agent06c,1,33,30,33,33.0,self,3
agent06d,1,32,26,32,32.0,self,2
agent06e,1,23,9,23,23.0,self,3
agent06f,1,26,18,26,26.0,self,2
agent070,1,8,36,8,8.0,self,2
agent071,1,40,43,40,40.0,self,3
agent072,1,32,24,32,32.0,self,3
agent073,1,42,32,42,42.0,self,1
agent074,1,35,38,35,35.0,self,2
agent075,1,10,17,10,10.0,self,3
agent076,1,21,13,21,21.0,self,1
agent077,1,28,14,28,28.0,self,1
agent078,1,40,29,40,40.0,self,2
agent079,1,6,7,6,6.0,self,1
agent07a,1,12,32,12,12.0,self,3
agent07b,1,33,25,33,33.0,self,3
agent07c,1,34,14,34,34.0,self,1
agent07d,1,42,7,42,42.0,self,3
agent07e,1,27,8,27,27.0,self,3
agent07f,1,24,21,22,22.0,norm,0
agent080,1,38,38,38,38.0,self,1
agent081,1,38,30,38,38.0,self,3
agent082,1,30,44,30,30.0,self,1
agent083,1,21,12,21,21.0,self,1
agent084,1,25,27,25,25.0,self,2
agent085,1,25,18,25,25.0,self,1
agent086,1,42,31,42,42.0,self,1
agent087,1,29,43,29,29.0,self,1
agent088,1,15,38,15,15.0,self,1
agent089,1,22,21,22,22.0,self,2
agent08a,1,15,30,15,15.0,self,1
agent08b,1,37,24,37,37.0,self,3
agent08c,1,43,22,43,43.0,self,3
agent08d,1,44,39,44,44.0,self,2
agent08e,1,19,15,19,19.0,self,1
agent08f,1,26,42,26,26.0,self,1
agent090,1,19,10,19,19.0,self,1
agent091,1,13,30,13,13.0,self,2
agent092,1,8,41,8,8.0,self,1
agent093,1,25,19,25,25.0,self,2
agent094,1,15,7,15,15.0,self,2
agent095,1,12,18,12,12.0,self,2
agent096,1,32,41,32,32.0,self,2
agent097,1,25,9,25,25.0,self,3
agent098,1,6,26,6,6.0,self,1
agent099,1,24,31,24,24.0,self,1
agent09a,1,23,44,23,23.0,self,2
agent09b,1,17,33,17,17.0,self,1
agent09c,1,33,41,33,33.0,self,3
agent09d,1,13,5,13,13.0,self,2
agent09e,1,16,14,16,16.0,self,2
agent09f,1,7,43,7,7.0,self,3
agent0a0,1,43,37,43,43.0,self,3
agent0a1,1,24,29,24,24.0,self,1
agent0a2,1,20,33,20,20.0,self,3
agent0a3,1,38,19,38,38.0,self,2
agent0a4,1,29,24,29,29.0,self,3
agent0a5,1,12,29,12,12.0,self,3
agent0a6,1,35,12,35,35.0,self,1
agent0a7,1,37,18,37,37.0,self,3
agent0a8,1,44,15,44,44.0,self,2
agent0a9,1,26,30,26,26.0,self,3
agent0aa,1,33,23,33,33.0,self,2
agent0ab,1,19,43,19,19.0,self,3
agent0ac,1,34,18,34,34.0,self,1
agent0ad,1,44,14,44,44.0,self,3
agent0ae,1,41,24,41,41.0,self,1
agent0af,1,20,37,20,20.0,self,1
agent0b0,1,29,26,29,29.0,self,1
agent0b1,1,43,28,43,43.0,self,2
agent0b2,1,27,42,27,27.0,self,3
agent0b3,1,42,18,42,42.0,self,2
agent0b4,1,41,29,41,41.0,self,1
agent0b5,1,24,9,24,24.0,self,1
agent0b6,1,15,25,15,15.0,self,1
agent0b7,1,43,22,43,43.0,self,2
agent0b8,1,37,17,37,37.0,self,1
agent0b9,1,39,43,39,39.0,self,3
agent0ba,1,11,13,11,11.0,self,3
agent0bb,1,35,33,35,35.0,self,2
agent0bc,1,24,39,24,24.0,self,2
agent0bd,1,26,6,23,23.0,norm,0
agent0be,1,17,15,17,17.0,self,1
agent0bf,1,7,28,7,7.0,self,2
agent0c0,1,24,38,24,24.0,self,3
agent0c1,1,9,31,9,9.0,self,1
agent0c2,1,22,18,22,22.0,self,3
agent0c3,1,19,16,19,19.0,self,3
agent0c4,1,16,27,16,16.0,self,1
agent0c5,1,3,42,3,3.0,self,1
agent0c6,1,29,11,29,29.0,self,2
agent0c7,1,5,28,5,5.0,self,2
agent000,2,39,38,39,39.0,self,1
agent001,2,17,33,17,17.0,self,1
agent002,2,15,25,15,15.0,self,1
agent003,2,40,45,40,40.0,self,1
agent004,2,19,25,19,19.0,self,2
agent005,2,30,44,30,30.0,self,2
agent006,2,27,25,27,27.0,self,2
