iteration, 300
pop_size, 200
LNK_strat, RND
L2agg_strat, RND
dec_strat, MAJ3
popname, pop1(3-8).csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent019,1,36,26,36,36.0,self,3
agent01a,1,13,42,13,13.0,self,1
agent01b,1,16,6,16,16.0,self,1
agent01c,1,13,8,13,13.0,self,3
agent01d,1,38,34,38,38.0,self,3
agent01e,1,19,8,19,19.0,self,1
agent01f,1,42,21,42,42.0,self,1
agent020,1,45,42,45,45.0,self,3
agent021,1,7,26,7,7.0,self,2
agent022,1,26,15,26,26.0,self,3
agent023,1,16,25,16,16.0,self,1
agent024,1,23,24,23,23.0,self,1
agent025,1,40,16,40,40.0,self,3
agent026,1,43,15,43,43.0,self,3
agent027,1,10,25,10,10.0,self,3
agent028,1,30,16,30,30.0,self,1
agent029,1,30,6,30,30.0,self,3
agent02a,1,31,44,31,31.0,self,2
agent02b,1,10,13,10,10.0,self,3
agent02c,1,41,30,41,41.0,self,2
agent02d,1,29,31,29,29.0,self,1
agent02e,1,9,25,9,9.0,self,1
agent02f,1,24,24,23,23.0,norm,0
agent030,1,20,43,20,20.0,self,1
agent031,1,24,27,24,24.0,self,3
agent032,1,40,36,40,40.0,self,1
agent033,1,9,9,9,9.0,self,1
agent034,1,23,15,23,23.0,self,1
agent035,1,9,8,9,9.0,self,2
agent036,1,24,38,24,24.0,self,3
agent037,1,4,21,4,4.0,self,1
agent038,1,19,41,19,19.0,self,2
agent039,1,8,43,8,8.0,self,1
agent03a,1,30,17,30,30.0,self,3
agent03b,1,43,43,41,41.0,norm,0
agent03c,1,11,9,11,11.0,self,1
agent03d,1,8,39,8,8.0,self,1
agent03e,1,13,39,13,13.0,self,3
agent03f,1,12,40,12,12.0,self,2
agent040,1,24,26,23,23.0,norm,0
agent041,1,31,9,31,31.0,self,3
agent042,1,31,9,31,31.0,self,3
agent043,1,32,32,32,32.0,self,2
agent044,1,34,16,34,34.0,self,2
agent045,1,23,23,23,23.0,self,1
agent046,1,14,37,14,14.0,self,2
agent047,1,6,12,6,6.0,self,2
agent048,1,42,19,42,42.0,self,1
agent049,1,28,38,28,28.0,self,2
agent04a,1,30,42,30,30.0,self,3
agent04b,1,39,41,39,39.0,self,2
agent04c,1,32,22,32,32.0,self,1
agent04d,1,28,27,28,28.0,self,3
agent04e,1,44,22,44,44.0,self,3
agent04f,1,39,33,39,39.0,self,2
agent050,1,8,30,8,8.0,self,1
agent051,1,32,4,32,32.0,self,1
agent052,1,27,32,27,27.0,self,2
agent053,1,22,16,22,22.0,self,2
agent054,1,31,12,31,31.0,self,3
agent055,1,42,9,42,42.0,self,2
agent056,1,18,29,18,18.0,self,2
agent057,1,12,23,12,12.0,self,1
agent058,1,36,21,36,36.0,self,2
