iteration, occupied land ratio, profit factor
92,0.013475,1.0
93,0.013475,1.0
94,0.013475,1.0
95,0.013475,1.0
96,0.013475,1.0
97,0.013475,1.0
98,0.013475,1.0
99,0.013475,1.0
100,0.013475,1.0
101,0.013475,1.0
102,0.013475,1.0
103,0.013475,1.0
104,0.013475,1.0
105,0.013475,1.0
106,0.013475,1.0
107,0.013475,1.0
108,0.013475,1.0
109,0.013475,1.0
110,0.013475,1.0
111,0.013475,1.0
112,0.013475,1.0
113,0.013475,1.0
114,0.013475,1.0
115,0.013475,1.0
116,0.013475,1.0
117,0.013475,1.0
118,0.013475,1.0
119,0.013475,1.0
120,0.013475,1.0
121,0.013475,1.0
122,0.013475,1.0
123,0.013475,1.0
124,0.013475,1.0
125,0.013475,1.0
126,0.013475,1.0
127,0.013475,1.0
128,0.013475,1.0
129,0.013475,1.0
130,0.013475,1.0
131,0.013475,1.0
132,0.013475,1.0
133,0.013475,1.0
134,0.013475,1.0
135,0.013475,1.0
136,0.013475,1.0
137,0.013475,1.0
138,0.013475,1.0
139,0.013475,1.0
140,0.013475,1.0
141,0.013475,1.0
142,0.013475,1.0
143,0.013475,1.0
144,0.013475,1.0
145,0.013475,1.0
146,0.013475,1.0
147,0.013475,1.0
148,0.013475,1.0
149,0.013475,1.0
150,0.013475,1.0
151,0.013475,1.0
152,0.013475,1.0
153,0.013475,1.0
154,0.013475,1.0
155,0.013475,1.0
156,0.013475,1.0
157,0.013475,1.0
158,0.013475,1.0
159,0.013475,1.0
160,0.013475,1.0
161,0.013475,1.0
162,0.013475,1.0
163,0.013475,1.0
164,0.013475,1.0
165,0.013475,1.0
166,0.013475,1.0
167,0.013475,1.0
168,0.013475,1.0
169,0.013475,1.0
170,0.013475,1.0
171,0.013475,1.0
172,0.013475,1.0
173,0.013475,1.0
174,0.013475,1.0
175,0.013475,1.0
176,0.013475,1.0
177,0.013475,1.0
178,0.013475,1.0
179,0.013475,1.0
180,0.013475,1.0
181,0.013475,1.0
182,0.013475,1.0
183,0.013475,1.0
184,0.013475,1.0
185,0.013475,1.0
186,0.013475,1.0
187,0.013475,1.0
188,0.013475,1.0
189,0.013475,1.0
190,0.013475,1.0
191,0.013475,1.0
192,0.013475,1.0
193,0.013475,1.0
194,0.013475,1.0
195,0.013475,1.0
196,0.013475,1.0
197,0.013475,1.0
198,0.013475,1.0
199,0.013475,1.0
200,0.013475,1.0
201,0.013475,1.0
202,0.013475,1.0
203,0.013475,1.0
204,0.013475,1.0
205,0.013475,1.0
206,0.013475,1.0
207,0.013475,1.0
208,0.013475,1.0
209,0.013475,1.0
210,0.013475,1.0
211,0.013475,1.0
212,0.013475,1.0
213,0.013475,1.0
214,0.013475,1.0
215,0.013475,1.0
216,0.013475,1.0
217,0.013475,1.0
218,0.013475,1.0
219,0.013475,1.0
220,0.013475,1.0
221,0.013475,1.0
222,0.013475,1.0
223,0.013475,1.0
224,0.013475,1.0
225,0.013475,1.0
226,0.013475,1.0
227,0.013475,1.0
228,0.013475,1.0
229,0.013475,1.0
230,0.013475,1.0
231,0.013475,1.0
232,0.013475,1.0
233,0.013475,1.0
234,0.013475,1.0
235,0.013475,1.0
236,0.013475,1.0
237,0.013475,1.0
238,0.013475,1.0
239,0.013475,1.0
240,0.013475,1.0
241,0.013475,1.0
242,0.013475,1.0
243,0.013475,1.0
244,0.013475,1.0
245,0.013475,1.0
246,0.013475,1.0
247,0.013475,1.0
248,0.013475,1.0
249,0.013475,1.0
250,0.013475,1.0
251,0.013475,1.0
252,0.013475,1.0
253,0.013475,1.0
254,0.013475,1.0
255,0.013475,1.0
256,0.013475,1.0
257,0.013475,1.0
258,0.013475,1.0
259,0.013475,1.0
260,0.013475,1.0
261,0.013475,1.0
262,0.013475,1.0
263,0.013475,1.0
264,0.013475,1.0
265,0.013475,1.0
266,0.013475,1.0
267,0.013475,1.0
268,0.013475,1.0
269,0.013475,1.0
270,0.013475,1.0
271,0.013475,1.0
272,0.013475,1.0
273,0.013475,1.0
274,0.013475,1.0
275,0.013475,1.0
276,0.013475,1.0
277,0.013475,1.0
278,0.013475,1.0
279,0.013475,1.0
280,0.013475,1.0
281,0.013475,1.0
282,0.013475,1.0
283,0.013475,1.0
284,0.013475,1.0
285,0.013475,1.0
286,0.013475,1.0
287,0.013475,1.0
288,0.013475,1.0
289,0.013475,1.0
290,0.013475,1.0
291,0.013475,1.0
292,0.013475,1.0
293,0.013475,1.0
294,0.013475,1.0
295,0.013475,1.0
296,0.013475,1.0
297,0.013475,1.0
298,0.013475,1.0
299,0.013475,1.0
300,0.013475,1.0
301,0.013475,1.0
302,0.013475,1.0
303,0.013475,1.0
304,0.013475,1.0
305,0.013475,1.0
306,0.013475,1.0
307,0.013475,1.0
308,0.013475,1.0
309,0.013475,1.0
310,0.013475,1.0
311,0.013475,1.0
312,0.013475,1.0
313,0.013475,1.0
314,0.013475,1.0
315,0.013475,1.0
316,0.013475,1.0
317,0.013475,1.0
318,0.013475,1.0
319,0.013475,1.0
320,0.013475,1.0
321,0.013475,1.0
322,0.013475,1.0
323,0.013475,1.0
324,0.013475,1.0
325,0.013475,1.0
326,0.013475,1.0
327,0.013475,1.0
328,0.013475,1.0
329,0.013475,1.0
330,0.013475,1.0
331,0.013475,1.0
332,0.013475,1.0
333,0.013475,1.0
334,0.013475,1.0
335,0.013475,1.0
336,0.013475,1.0
337,0.013475,1.0
338,0.013475,1.0
339,0.013475,1.0
340,0.013475,1.0
341,0.013475,1.0
342,0.013475,1.0
343,0.013475,1.0
344,0.013475,1.0
345,0.013475,1.0
346,0.013475,1.0
347,0.013475,1.0
348,0.013475,1.0
349,0.013475,1.0
350,0.013475,1.0
351,0.013475,1.0
352,0.013475,1.0
353,0.013475,1.0
354,0.013475,1.0
355,0.013475,1.0
356,0.013475,1.0
357,0.013475,1.0
358,0.013475,1.0
359,0.013475,1.0
360,0.013475,1.0
361,0.013475,1.0
362,0.013475,1.0
363,0.013475,1.0
364,0.013475,1.0
365,0.013475,1.0
366,0.013475,1.0
367,0.013475,1.0
368,0.013475,1.0
369,0.013475,1.0
370,0.013475,1.0
371,0.013475,1.0
372,0.013475,1.0
373,0.013475,1.0
374,0.013475,1.0
375,0.013475,1.0
376,0.013475,1.0
377,0.013475,1.0
378,0.013475,1.0
379,0.013475,1.0
380,0.013475,1.0
381,0.013475,1.0
382,0.013475,1.0
383,0.013475,1.0
384,0.013475,1.0
385,0.013475,1.0
386,0.013475,1.0
387,0.013475,1.0
388,0.013475,1.0
389,0.013475,1.0
390,0.013475,1.0
391,0.013475,1.0
392,0.013475,1.0
393,0.013475,1.0
394,0.013475,1.0
395,0.013475,1.0
396,0.013475,1.0
397,0.013475,1.0
398,0.013475,1.0
399,0.013475,1.0
400,0.013475,1.0
401,0.013475,1.0
402,0.013475,1.0
403,0.013475,1.0
404,0.013475,1.0
405,0.013475,1.0
406,0.013475,1.0
407,0.013475,1.0
408,0.013475,1.0
409,0.013475,1.0
410,0.013475,1.0
411,0.013475,1.0
412,0.013475,1.0
413,0.013475,1.0
414,0.013475,1.0
415,0.013475,1.0
416,0.013475,1.0
417,0.013475,1.0
418,0.013475,1.0
419,0.013475,1.0
420,0.013475,1.0
421,0.013475,1.0
422,0.013475,1.0
423,0.013475,1.0
424,0.013475,1.0
425,0.013475,1.0
426,0.013475,1.0
427,0.013475,1.0
428,0.013475,1.0
429,0.013475,1.0
430,0.013475,1.0
431,0.013475,1.0
432,0.013475,1.0
433,0.013475,1.0
434,0.013475,1.0
435,0.013475,1.0
436,0.013475,1.0
437,0.013475,1.0
438,0.013475,1.0
439,0.013475,1.0
440,0.013475,1.0
441,0.013475,1.0
442,0.013475,1.0
443,0.013475,1.0
444,0.013475,1.0
445,0.013475,1.0
446,0.013475,1.0
447,0.013475,1.0
448,0.013475,1.0
449,0.013475,1.0
450,0.013475,1.0
451,0.013475,1.0
452,0.013475,1.0
453,0.013475,1.0
454,0.013475,1.0
455,0.013475,1.0
456,0.013475,1.0
457,0.013475,1.0
458,0.013475,1.0
459,0.013475,1.0
460,0.013475,1.0
461,0.013475,1.0
462,0.013475,1.0
463,0.013475,1.0
464,0.013475,1.0
465,0.013475,1.0
466,0.013475,1.0
467,0.013475,1.0
468,0.013475,1.0
469,0.013475,1.0
470,0.013475,1.0
471,0.013475,1.0
472,0.013475,1.0
473,0.013475,1.0
474,0.013475,1.0
475,0.013475,1.0
476,0.013475,1.0
477,0.013475,1.0
478,0.013475,1.0
479,0.013475,1.0
480,0.013475,1.0
481,0.013475,1.0
482,0.013475,1.0
483,0.013475,1.0
484,0.013475,1.0
485,0.013475,1.0
486,0.013475,1.0
487,0.013475,1.0
488,0.013475,1.0
489,0.013475,1.0
490,0.013475,1.0
491,0.013475,1.0
492,0.013475,1.0
493,0.013475,1.0
494,0.013475,1.0
495,0.013475,1.0
496,0.013475,1.0
497,0.013475,1.0
498,0.013475,1.0
499,0.013475,1.0
