iteration, 300
pop_size, 200
LNK_strat, AVG
L2agg_strat, RND
dec_strat, MAJ3
popname, pop1(3-8).csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent02e,1,9,23,9,9.0,self,1
agent02f,1,17,24,17,17.0,self,1
agent030,1,20,41,20,20.0,self,1
agent031,1,24,8,24,24.0,self,3
agent032,1,40,22,40,40.0,self,1
agent033,1,9,4,9,9.0,self,1
agent034,1,23,37,23,23.0,self,1
agent035,1,9,37,9,9.0,self,2
agent036,1,24,42,24,24.0,self,3
agent037,1,4,8,4,4.0,self,1
agent038,1,19,12,19,19.0,self,2
agent039,1,8,8,8,8.0,self,1
agent03a,1,30,42,30,30.0,self,3
agent03b,1,43,36,41,41.0,norm,0
agent03c,1,11,40,11,11.0,self,1
agent03d,1,8,43,8,8.0,self,1
agent03e,1,13,18,13,13.0,self,3
agent03f,1,12,33,12,12.0,self,2
agent040,1,24,34,23,23.0,norm,0
agent041,1,31,31,31,31.0,self,3
agent042,1,31,30,31,31.0,self,3
agent043,1,32,37,32,32.0,self,2
agent044,1,34,38,34,34.0,self,2
agent045,1,23,38,23,23.0,self,1
agent046,1,14,9,14,14.0,self,2
agent047,1,6,23,6,6.0,self,2
agent048,1,42,14,42,42.0,self,1
agent049,1,28,38,28,28.0,self,2
agent04a,1,30,13,30,30.0,self,3
agent04b,1,39,43,39,39.0,self,2
agent04c,1,32,25,32,32.0,self,1
agent04d,1,28,20,28,28.0,self,3
agent04e,1,44,28,44,44.0,self,3
agent04f,1,39,6,39,39.0,self,2
agent050,1,8,9,8,8.0,self,1
agent051,1,32,17,32,32.0,self,1
agent052,1,27,24,27,27.0,self,2
agent053,1,22,24,22,22.0,self,2
agent054,1,31,39,31,31.0,self,3
agent055,1,24,22,23,23.0,norm,0
agent056,1,18,25,18,18.0,self,2
agent057,1,12,18,12,12.0,self,1
agent058,1,36,8,36,36.0,self,2
agent059,1,46,24,46,46.0,self,3
agent05a,1,34,24,34,34.0,self,3
agent05b,1,38,16,38,38.0,self,1
agent05c,1,18,29,18,18.0,self,3
agent05d,1,16,16,16,16.0,self,3
agent05e,1,19,42,19,19.0,self,3
agent05f,1,4,21,4,4.0,self,1
agent060,1,23,21,23,23.0,self,2
agent061,1,28,32,28,28.0,self,1
agent062,1,29,19,29,29.0,self,1
agent063,1,4,8,4,4.0,self,1
agent064,1,38,22,38,38.0,self,1
agent065,1,28,29,28,28.0,self,3
agent066,1,24,40,24,24.0,self,1
agent067,1,23,19,23,23.0,self,3
agent068,1,41,38,41,41.0,self,3
agent069,1,24,28,24,24.0,self,1
agent06a,1,19,12,24,24.0,norm,7
agent06b,1,16,40,16,16.0,self,3
agent06c,1,43,32,40,40.0,norm,0
agent06d,1,32,30,32,32.0,self,2
agent06e,1,23,16,23,23.0,self,3
agent06f,1,26,31,26,26.0,self,2
agent070,1,8,32,24,24.0,norm,18
agent071,1,40,31,40,40.0,self,3
agent072,1,32,43,32,32.0,self,3
agent073,1,42,19,42,42.0,self,1
agent074,1,35,4,35,35.0,self,2
agent075,1,10,25,10,10.0,self,3
agent076,1,21,12,21,21.0,self,1
agent077,1,28,29,28,28.0,self,1
agent078,1,40,13,40,40.0,self,2
agent079,1,6,16,6,6.0,self,1
agent07a,1,12,38,12,12.0,self,3
agent07b,1,33,19,33,33.0,self,3
agent07c,1,34,8,34,34.0,self,1
agent07d,1,42,31,42,42.0,self,3
agent07e,1,27,40,27,27.0,self,3
agent07f,1,26,31,26,26.0,self,2
agent080,1,38,28,38,38.0,self,1
agent081,1,38,8,38,38.0,self,3
agent082,1,30,33,30,30.0,self,1
agent083,1,21,42,21,21.0,self,1
agent084,1,25,20,25,25.0,self,2
agent085,1,25,9,25,25.0,self,1
agent086,1,42,44,42,42.0,self,1
agent087,1,29,8,29,29.0,self,1
agent088,1,15,26,15,15.0,self,1
agent089,1,22,24,22,22.0,self,2
agent08a,1,15,38,15,15.0,self,1
agent08b,1,37,19,37,37.0,self,3
agent08c,1,43,6,43,43.0,self,3
agent08d,1,44,23,44,44.0,self,2
agent08e,1,19,20,19,19.0,self,1
agent08f,1,26,18,26,26.0,self,1
agent090,1,19,24,24,24.0,norm,6
agent091,1,13,7,13,13.0,self,2
agent092,1,8,41,8,8.0,self,1
agent093,1,25,12,25,25.0,self,2
agent094,1,15,19,15,15.0,self,2
agent095,1,12,14,12,12.0,self,2
agent096,1,32,38,32,32.0,self,2
agent097,1,25,21,25,25.0,self,3
agent098,1,6,26,6,6.0,self,1
agent099,1,24,39,23,23.0,norm,0
agent09a,1,23,24,23,23.0,self,2
agent09b,1,17,42,17,17.0,self,1
agent09c,1,33,29,33,33.0,self,3
agent09d,1,13,42,13,13.0,self,2
agent09e,1,16,15,16,16.0,self,2
agent09f,1,7,16,7,7.0,self,3
agent0a0,1,43,4,43,43.0,self,3
agent0a1,1,24,30,24,24.0,self,1
agent0a2,1,20,30,20,20.0,self,3
agent0a3,1,38,20,38,38.0,self,2
agent0a4,1,29,4,29,29.0,self,3
agent0a5,1,12,43,12,12.0,self,3
agent0a6,1,35,16,35,35.0,self,1
agent0a7,1,37,14,37,37.0,self,3
agent0a8,1,44,6,44,44.0,self,2
agent0a9,1,26,15,26,26.0,self,3
agent0aa,1,33,31,33,33.0,self,2
agent0ab,1,19,24,19,19.0,self,3
agent0ac,1,34,39,34,34.0,self,1
agent0ad,1,44,15,44,44.0,self,3
agent0ae,1,41,12,41,41.0,self,1
agent0af,1,20,40,20,20.0,self,1
agent0b0,1,29,34,29,29.0,self,1
agent0b1,1,43,41,43,43.0,self,2
agent0b2,1,27,15,27,27.0,self,3
agent0b3,1,42,10,42,42.0,self,2
agent0b4,1,41,4,41,41.0,self,1
agent0b5,1,24,19,24,24.0,self,1
agent0b6,1,15,8,15,15.0,self,1
agent0b7,1,43,33,43,43.0,self,2
agent0b8,1,37,34,37,37.0,self,1
agent0b9,1,39,10,39,39.0,self,3
agent0ba,1,11,41,11,11.0,self,3
agent0bb,1,35,19,35,35.0,self,2
agent0bc,1,24,34,24,24.0,self,2
agent0bd,1,21,24,21,21.0,self,3
agent0be,1,17,44,17,17.0,self,1
agent0bf,1,7,24,7,7.0,self,2
agent0c0,1,24,36,23,23.0,norm,2
agent0c1,1,9,39,9,9.0,self,1
agent0c2,1,22,26,23,23.0,norm,4
agent0c3,1,19,37,19,19.0,self,3
agent0c4,1,16,44,16,16.0,self,1
agent0c5,1,3,42,23,23.0,norm,21
agent0c6,1,29,13,29,29.0,self,2
agent0c7,1,5,24,5,5.0,self,2
agent000,2,16,24,16,16.0,norm=self,0
agent001,2,25,24,24,24.0,norm,0
agent002,2,15,25,25,25.0,norm,11
agent003,2,40,23,23,23.0,norm,16
agent004,2,19,25,25,25.0,norm,8
agent005,2,30,25,25,25.0,norm,3
agent006,2,27,27,27,27.0,norm=self,2
agent007,2,5,28,28,28.0,norm,24
agent008,2,41,27,40,40.0,norm,0
agent009,2,33,25,25,25.0,norm,7
agent00a,2,20,24,24,24.0,norm,5
agent00b,2,25,27,24,24.0,norm,0
agent00c,2,34,24,24,24.0,norm,9
agent00d,2,16,24,24,24.0,norm,10
agent00e,2,35,23,23,23.0,norm,11
agent00f,2,27,25,25,25.0,norm,1
agent010,2,43,26,26,26.0,norm,15
agent011,2,26,24,24,24.0,norm,0
agent012,2,14,26,26,26.0,norm,13
agent013,2,40,24,24,24.0,norm,13
agent014,2,27,25,25,25.0,norm,1
agent015,2,19,26,26,26.0,norm,8
agent016,2,32,26,26,26.0,norm,5
agent017,2,40,26,26,26.0,norm,12
agent018,2,24,23,23,23.0,norm,2
agent019,2,39,24,24,24.0,norm,12
agent01a,2,8,25,8,8.0,norm=self,0
agent01b,2,17,27,27,27.0,norm,11
agent01c,2,16,27,27,27.0,norm,14
agent01d,2,41,25,25,25.0,norm,13
agent01e,2,20,27,27,27.0,norm,8
agent01f,2,43,26,26,26.0,norm,16
agent020,2,48,27,27,27.0,norm,18
agent021,2,9,24,24,24.0,norm,17
agent022,2,29,27,27,27.0,norm,1
agent023,2,17,26,26,26.0,norm,10
agent024,2,24,28,28,28.0,norm,5
agent025,2,43,24,24,24.0,norm,16
agent026,2,46,26,26,26.0,norm,17
agent027,2,13,23,23,23.0,norm,13
agent028,2,31,23,23,23.0,norm,7
agent029,2,33,25,25,25.0,norm,5
agent02a,2,33,26,26,26.0,norm,5
agent02b,2,13,26,26,26.0,norm,16
agent02c,2,43,25,25,25.0,norm,16
agent02d,2,23,25,23,23.0,norm=self,0
agent02e,2,10,26,26,26.0,norm,17
agent02f,2,18,25,25,25.0,norm,8
agent030,2,21,29,29,29.0,norm,9
agent031,2,27,27,27,27.0,norm=self,3
agent032,2,41,25,25,25.0,norm,15
agent033,2,10,26,26,26.0,norm,17
agent034,2,24,24,24,24.0,norm=self,1
agent035,2,11,25,25,25.0,norm,16
