iteration, 300
pop_size, 200
LNK_strat, MCOM
L2agg_strat, AVG
dec_strat, QUART
popname, pop1(3-8).csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent039,1,8,33,8,8.0,self,1
agent03a,1,30,2,2,2.0,norm,25
agent03b,1,44,5,5,5.0,norm,37
agent03c,1,11,3,3,3.0,norm,7
agent03d,1,8,2,2,2.0,norm,5
agent03e,1,13,2,2,2.0,norm,8
agent03f,1,12,2,2,2.0,norm,8
agent040,1,24,3,23,23.0,norm,0
agent041,1,31,2,2,2.0,norm,26
agent042,1,31,7,31,31.0,self,3
agent043,1,32,3,3,3.0,norm,27
agent044,1,34,4,34,34.0,self,2
agent045,1,23,3,3,3.0,norm,19
agent046,1,14,2,2,2.0,norm,10
agent047,1,6,2,2,2.0,norm,2
agent048,1,42,7,42,42.0,self,1
agent049,1,28,3,3,3.0,norm,23
agent04a,1,30,3,3,3.0,norm,24
agent04b,1,39,4,4,4.0,norm,33
agent04c,1,32,3,3,3.0,norm,28
agent04d,1,28,2,2,2.0,norm,23
agent04e,1,44,2,2,2.0,norm,39
agent04f,1,39,4,39,39.0,self,2
agent050,1,8,3,3,3.0,norm,4
agent051,1,32,3,3,3.0,norm,28
agent052,1,27,3,3,3.0,norm,22
agent053,1,22,3,3,3.0,norm,17
agent054,1,31,7,31,31.0,self,3
agent055,1,24,3,23,23.0,norm,0
agent056,1,18,3,3,3.0,norm,13
agent057,1,12,2,2,2.0,norm,9
agent058,1,24,3,23,23.0,norm,0
agent059,1,46,5,5,5.0,norm,38
agent05a,1,34,3,3,3.0,norm,28
agent05b,1,38,5,38,38.0,self,1
agent05c,1,18,2,2,2.0,norm,13
agent05d,1,16,4,4,4.0,norm,9
agent05e,1,19,3,3,3.0,norm,13
agent05f,1,4,3,3,3.0,norm,0
agent060,1,23,32,23,23.0,self,2
agent061,1,28,3,3,3.0,norm,24
agent062,1,29,2,2,2.0,norm,26
agent063,1,4,5,4,4.0,self,1
agent064,1,38,4,4,4.0,norm,33
agent065,1,28,5,28,28.0,self,3
agent066,1,24,3,3,3.0,norm,20
agent067,1,23,3,3,3.0,norm,17
agent068,1,41,4,4,4.0,norm,34
agent069,1,24,3,3,3.0,norm,20
agent06a,1,19,2,2,2.0,norm,15
agent06b,1,16,2,2,2.0,norm,11
agent06c,1,25,33,23,23.0,norm,0
agent06d,1,32,2,2,2.0,norm,28
agent06e,1,23,2,2,2.0,norm,18
agent06f,1,26,2,2,2.0,norm,22
agent070,1,25,3,23,23.0,norm,0
agent071,1,40,2,2,2.0,norm,35
agent072,1,32,4,32,32.0,self,3
agent073,1,42,4,42,42.0,self,1
agent074,1,35,2,2,2.0,norm,31
agent075,1,10,3,3,3.0,norm,4
agent076,1,21,3,3,3.0,norm,17
agent077,1,28,3,3,3.0,norm,24
agent078,1,40,2,2,2.0,norm,36
agent079,1,6,3,3,3.0,norm,2
agent07a,1,12,5,12,12.0,self,3
agent07b,1,33,2,2,2.0,norm,28
agent07c,1,34,4,4,4.0,norm,29
agent07d,1,42,3,3,3.0,norm,36
agent07e,1,27,2,2,2.0,norm,22
agent07f,1,24,4,22,22.0,norm,0
agent080,1,38,7,38,38.0,self,1
agent081,1,38,3,3,3.0,norm,32
agent082,1,30,3,3,3.0,norm,26
agent083,1,21,2,2,2.0,norm,18
agent084,1,25,3,3,3.0,norm,20
agent085,1,25,3,3,3.0,norm,21
agent086,1,42,3,3,3.0,norm,38
agent087,1,29,3,3,3.0,norm,25
agent088,1,15,3,3,3.0,norm,11
agent089,1,22,5,22,22.0,self,2
agent08a,1,15,4,15,15.0,self,1
agent08b,1,37,3,3,3.0,norm,31
agent08c,1,43,2,2,2.0,norm,38
agent08d,1,44,2,2,2.0,norm,40
agent08e,1,19,5,19,19.0,self,1
agent08f,1,26,4,26,26.0,self,1
agent090,1,25,2,24,24.0,norm,0
agent091,1,13,3,3,3.0,norm,8
agent092,1,8,3,3,3.0,norm,4
agent093,1,25,2,2,2.0,norm,21
agent094,1,15,3,3,3.0,norm,10
agent095,1,12,4,12,12.0,self,2
agent096,1,32,2,2,2.0,norm,28
agent097,1,25,3,3,3.0,norm,19
agent098,1,6,3,3,3.0,norm,2
agent099,1,24,5,23,23.0,norm,0
agent09a,1,23,5,23,23.0,self,2
agent09b,1,17,3,3,3.0,norm,13
agent09c,1,33,3,3,3.0,norm,27
agent09d,1,13,3,3,3.0,norm,8
agent09e,1,16,2,2,2.0,norm,12
agent09f,1,7,3,3,3.0,norm,1
agent0a0,1,43,3,3,3.0,norm,37
agent0a1,1,24,3,3,3.0,norm,20
agent0a2,1,20,5,20,20.0,self,3
agent0a3,1,38,3,3,3.0,norm,33
agent0a4,1,29,3,3,3.0,norm,23
agent0a5,1,12,2,2,2.0,norm,7
agent0a6,1,35,4,35,35.0,self,1
agent0a7,1,37,2,2,2.0,norm,32
agent0a8,1,44,3,3,3.0,norm,39
agent0a9,1,26,2,2,2.0,norm,21
agent0aa,1,33,5,33,33.0,self,2
agent0ab,1,19,3,3,3.0,norm,13
agent0ac,1,34,2,2,2.0,norm,31
agent0ad,1,44,3,3,3.0,norm,38
agent0ae,1,41,3,3,3.0,norm,37
agent0af,1,20,3,3,3.0,norm,16
agent0b0,1,23,3,23,23.0,norm=self,0
agent0b1,1,43,2,2,2.0,norm,39
agent0b2,1,27,2,2,2.0,norm,22
agent0b3,1,42,3,3,3.0,norm,37
agent0b4,1,41,2,2,2.0,norm,38
agent0b5,1,24,3,3,3.0,norm,20
agent0b6,1,15,2,2,2.0,norm,12
agent0b7,1,43,7,43,43.0,self,2
agent0b8,1,37,3,3,3.0,norm,33
agent0b9,1,39,2,2,2.0,norm,34
agent0ba,1,11,4,4,4.0,norm,4
agent0bb,1,35,2,2,2.0,norm,31
agent0bc,1,24,3,3,3.0,norm,19
agent0bd,1,26,3,23,23.0,norm,0
agent0be,1,17,2,2,2.0,norm,14
agent0bf,1,7,7,7,7.0,self,2
agent0c0,1,25,5,22,22.0,norm,0
agent0c1,1,9,2,2,2.0,norm,6
agent0c2,1,25,3,22,22.0,norm,0
agent0c3,1,19,2,2,2.0,norm,14
agent0c4,1,16,32,16,16.0,self,1
agent0c5,1,3,4,3,3.0,self,1
agent0c6,1,29,3,3,3.0,norm,24
agent0c7,1,25,34,23,23.0,norm,0
agent000,2,2,33,33,33.0,norm,31
agent001,2,23,33,22,22.0,norm,0
agent002,2,3,16,16,16.0,norm,13
agent003,2,40,32,32,32.0,norm,7
agent004,2,3,2,3,3.0,norm=self,0
agent005,2,3,32,32,32.0,norm,29
agent006,2,2,2,2,2.0,norm=self,0
agent007,2,5,16,16,16.0,norm,12
agent008,2,3,2,3,3.0,norm=self,0
agent009,2,4,2,4,4.0,norm=self,0
agent00a,2,3,2,3,3.0,norm=self,0
agent00b,2,39,33,33,33.0,norm,3
agent00c,2,3,2,3,3.0,norm=self,0
agent00d,2,3,2,3,3.0,norm=self,0
agent00e,2,3,2,3,3.0,norm=self,0
agent00f,2,3,2,3,3.0,norm=self,0
agent010,2,3,2,3,3.0,norm=self,0
agent011,2,3,2,3,3.0,norm=self,0
agent012,2,14,32,32,32.0,norm,19
agent013,2,2,2,2,2.0,norm=self,0
agent014,2,2,16,16,16.0,norm,14
agent015,2,3,2,3,3.0,norm=self,0
agent016,2,32,2,2,2.0,norm,29
agent017,2,2,2,2,2.0,norm=self,0
agent018,2,2,16,16,16.0,norm,14
agent019,2,2,33,33,33.0,norm,31
agent01a,2,3,2,3,3.0,norm=self,0
agent01b,2,17,2,2,2.0,norm,14
agent01c,2,5,16,16,16.0,norm,12
agent01d,2,41,33,33,33.0,norm,5
agent01e,2,2,33,33,33.0,norm,31
agent01f,2,43,32,32,32.0,norm,10
agent020,2,48,2,2,2.0,norm,43
agent021,2,4,16,16,16.0,norm,13
agent022,2,3,32,32,32.0,norm,29
agent023,2,24,2,23,23.0,norm,0
agent024,2,4,2,4,4.0,norm=self,0
agent025,2,3,2,3,3.0,norm=self,0
agent026,2,3,32,32,32.0,norm,29
agent027,2,4,2,3,3.0,norm,0
agent028,2,2,33,33,33.0,norm,31
agent029,2,33,32,32,32.0,norm,2
agent02a,2,2,33,33,33.0,norm,31
agent02b,2,3,2,2,2.0,norm,0
agent02c,2,3,32,32,32.0,norm,29
agent02d,2,23,2,23,23.0,norm=self,0
agent02e,2,10,16,16,16.0,norm,7
agent02f,2,24,2,23,23.0,norm,0
agent030,2,4,33,33,33.0,norm,29
agent031,2,26,2,23,23.0,norm,0
agent032,2,3,33,33,33.0,norm,30
agent033,2,3,2,3,3.0,norm=self,0
agent034,2,24,2,2,2.0,norm,21
agent035,2,3,2,3,3.0,norm=self,0
agent036,2,3,2,3,3.0,norm=self,0
agent037,2,5,16,16,16.0,norm,12
agent038,2,3,2,3,3.0,norm=self,0
agent039,2,9,16,16,16.0,norm,8
agent03a,2,2,2,2,2.0,norm=self,0
agent03b,2,5,33,33,33.0,norm,28
agent03c,2,3,32,32,32.0,norm,29
agent03d,2,2,2,2,2.0,norm=self,0
agent03e,2,2,2,2,2.0,norm=self,0
agent03f,2,2,2,2,2.0,norm=self,0
agent040,2,24,33,23,23.0,norm,0
agent041,2,2,16,16,16.0,norm,14
agent042,2,34,2,2,2.0,norm,29
agent043,2,3,32,32,32.0,norm,29
agent044,2,36,32,32,32.0,norm,2
agent045,2,3,16,16,16.0,norm,13
agent046,2,2,32,32,32.0,norm,30
agent047,2,3,16,16,16.0,norm,14
agent048,2,43,32,32,32.0,norm,10
agent049,2,3,2,3,3.0,norm=self,0
agent04a,2,3,16,16,16.0,norm,13
agent04b,2,4,32,32,32.0,norm,28
agent04c,2,3,33,33,33.0,norm,30
agent04d,2,2,33,33,33.0,norm,31
agent04e,2,2,2,2,2.0,norm=self,0
agent04f,2,41,2,2,2.0,norm,37
agent050,2,3,16,16,16.0,norm,13
agent051,2,3,2,3,3.0,norm=self,0
agent052,2,3,32,32,32.0,norm,29
agent053,2,3,32,32,32.0,norm,29
agent054,2,34,2,2,2.0,norm,29
agent055,2,24,2,23,23.0,norm,0
agent056,2,3,32,32,32.0,norm,29
agent057,2,2,32,32,32.0,norm,30
agent058,2,24,2,23,23.0,norm,0
agent059,2,5,16,5,5.0,norm=self,0
agent05a,2,3,32,32,32.0,norm,29
agent05b,2,39,33,33,33.0,norm,5
agent05c,2,2,33,33,33.0,norm,31
agent05d,2,5,32,32,32.0,norm,28
agent05e,2,3,2,3,3.0,norm=self,0
agent05f,2,4,2,3,3.0,norm,0
agent060,2,25,32,32,32.0,norm,9
agent061,2,3,2,3,3.0,norm=self,0
agent062,2,2,2,2,2.0,norm=self,0
agent063,2,5,32,32,32.0,norm,28
agent064,2,4,33,33,33.0,norm,29
agent065,2,31,2,2,2.0,norm,26
agent066,2,3,2,3,3.0,norm=self,0
agent067,2,3,34,34,34.0,norm,31
agent068,2,4,32,32,32.0,norm,28
agent069,2,3,33,33,33.0,norm,30
agent06a,2,2,2,2,2.0,norm=self,0
agent06b,2,2,33,33,33.0,norm,31
agent06c,2,25,2,23,23.0,norm,0
agent06d,2,2,2,2,2.0,norm=self,0
agent06e,2,2,32,32,32.0,norm,30
agent06f,2,2,2,2,2.0,norm=self,0
agent070,2,25,2,23,23.0,norm,0
agent071,2,2,33,33,33.0,norm,31
agent072,2,35,2,2,2.0,norm,30
agent073,2,43,2,2,2.0,norm,40
agent074,2,2,32,32,32.0,norm,30
agent075,2,4,32,32,32.0,norm,29
agent076,2,3,33,33,33.0,norm,30
agent077,2,3,2,3,3.0,norm=self,0
agent078,2,2,2,2,2.0,norm=self,0
agent079,2,3,32,32,32.0,norm,29
agent07a,2,15,2,2,2.0,norm,10
agent07b,2,2,16,16,16.0,norm,14
agent07c,2,4,2,4,4.0,norm=self,0
agent07d,2,3,32,32,32.0,norm,29
agent07e,2,2,2,2,2.0,norm=self,0
agent07f,2,24,2,22,22.0,norm,0
agent080,2,39,16,16,16.0,norm,22
agent081,2,3,2,3,3.0,norm=self,0
agent082,2,3,32,32,32.0,norm,29
agent083,2,2,2,2,2.0,norm=self,0
agent084,2,3,32,32,32.0,norm,29
agent085,2,3,32,32,32.0,norm,29
agent086,2,3,33,33,33.0,norm,30
agent087,2,3,2,3,3.0,norm=self,0
agent088,2,3,33,33,33.0,norm,30
agent089,2,24,32,32,32.0,norm,10
agent08a,2,16,2,2,2.0,norm,13
agent08b,2,3,2,3,3.0,norm=self,0
agent08c,2,2,2,2,2.0,norm=self,0
agent08d,2,2,33,33,33.0,norm,31
agent08e,2,20,2,2,2.0,norm,17
agent08f,2,27,33,33,33.0,norm,7
agent090,2,25,16,24,24.0,norm,0
agent091,2,3,16,16,16.0,norm,13
agent092,2,3,16,16,16.0,norm,13
agent093,2,2,16,16,16.0,norm,14
agent094,2,3,2,3,3.0,norm=self,0
agent095,2,14,32,32,32.0,norm,20
agent096,2,2,2,2,2.0,norm=self,0
agent097,2,3,2,3,3.0,norm=self,0
agent098,2,3,32,32,32.0,norm,29
agent099,2,24,2,23,23.0,norm,0
agent09a,2,25,2,2,2.0,norm,21
agent09b,2,3,33,33,33.0,norm,30
agent09c,2,3,32,32,32.0,norm,29
agent09d,2,3,32,32,32.0,norm,29
agent09e,2,2,2,2,2.0,norm=self,0
agent09f,2,5,2,3,3.0,norm,0
agent0a0,2,3,33,33,33.0,norm,30
agent0a1,2,3,16,16,16.0,norm,13
agent0a2,2,23,32,32,32.0,norm,12
agent0a3,2,3,2,3,3.0,norm=self,0
agent0a4,2,3,33,33,33.0,norm,30
agent0a5,2,2,2,2,2.0,norm=self,0
agent0a6,2,36,2,2,2.0,norm,33
agent0a7,2,2,2,2,2.0,norm=self,0
agent0a8,2,3,33,33,33.0,norm,30
agent0a9,2,2,33,33,33.0,norm,31
agent0aa,2,35,16,16,16.0,norm,17
agent0ab,2,3,2,3,3.0,norm=self,0
agent0ac,2,2,33,33,33.0,norm,31
agent0ad,2,3,2,3,3.0,norm=self,0
agent0ae,2,3,16,16,16.0,norm,13
agent0af,2,3,2,3,3.0,norm=self,0
agent0b0,2,23,32,23,23.0,norm=self,0
agent0b1,2,2,16,16,16.0,norm,14
agent0b2,2,2,2,2,2.0,norm=self,0
agent0b3,2,3,33,33,33.0,norm,30
agent0b4,2,2,32,32,32.0,norm,30
agent0b5,2,3,32,32,32.0,norm,29
agent0b6,2,2,32,32,32.0,norm,30
agent0b7,2,45,2,2,2.0,norm,41
agent0b8,2,3,32,32,32.0,norm,29
agent0b9,2,2,16,16,16.0,norm,14
agent0ba,2,5,32,32,32.0,norm,28
agent0bb,2,2,32,32,32.0,norm,30
agent0bc,2,3,32,32,32.0,norm,29
agent0bd,2,26,2,23,23.0,norm,0
agent0be,2,2,2,2,2.0,norm=self,0
agent0bf,2,9,16,16,16.0,norm,9
agent0c0,2,25,2,22,22.0,norm,0
agent0c1,2,2,16,16,16.0,norm,14
agent0c2,2,25,33,22,22.0,norm,0
agent0c3,2,2,32,32,32.0,norm,30
agent0c4,2,17,16,16,16.0,norm,0
agent0c5,2,4,2,2,2.0,norm,1
agent0c6,2,3,16,16,16.0,norm,13
agent0c7,2,25,2,23,23.0,norm,0
agent000,3,33,17,33,33.0,norm=self,0
agent001,3,23,12,22,22.0,norm,0
agent002,3,17,22,17,17.0,norm=self,1
agent003,3,32,18,32,32.0,norm=self,0
agent004,3,3,15,3,3.0,norm=self,0
agent005,3,34,16,32,32.0,norm,0
agent006,3,2,19,2,2.0,norm=self,0
agent007,3,17,22,16,16.0,norm,0
agent008,3,3,20,3,3.0,norm=self,0
agent009,3,4,21,4,4.0,norm=self,0
agent00a,3,3,19,3,3.0,norm=self,0
agent00b,3,35,22,33,33.0,norm,0
agent00c,3,3,18,3,3.0,norm=self,0
agent00d,3,3,17,3,3.0,norm=self,0
agent00e,3,3,17,3,3.0,norm=self,0
agent00f,3,3,20,3,3.0,norm=self,0
agent010,3,3,17,3,3.0,norm=self,0
agent011,3,3,19,3,3.0,norm=self,0
agent012,3,33,16,32,32.0,norm,0
agent013,3,2,19,2,2.0,norm=self,0
agent014,3,19,17,17,17.0,norm,1
agent015,3,3,20,3,3.0,norm=self,0
agent016,3,2,17,2,2.0,norm=self,0
agent017,3,2,17,2,2.0,norm=self,0
agent018,3,18,19,16,16.0,norm,0
agent019,3,36,14,33,33.0,norm,0
agent01a,3,3,18,3,3.0,norm=self,0
agent01b,3,2,18,2,2.0,norm=self,0
agent01c,3,19,20,16,16.0,norm,0
agent01d,3,35,16,33,33.0,norm,0
agent01e,3,34,17,33,33.0,norm,0
agent01f,3,32,18,32,32.0,norm=self,0
agent020,3,2,18,2,2.0,norm=self,0
agent021,3,18,21,16,16.0,norm,0
agent022,3,35,18,32,32.0,norm,0
agent023,3,24,17,23,23.0,norm,0
agent024,3,4,20,4,4.0,norm=self,0
agent025,3,3,17,3,3.0,norm=self,0
