iteration, 300
pop_size, 200
LNK_strat, RND
L2agg_strat, AVG
dec_strat, THRES
popname, pop1.csv
netname, net1.csv
COMMF, 1.0

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent03b,1,64,65,64,64.0,norm eq. self,0
agent03c,1,69,66,69,69.0,norm eq. self,1
agent03d,1,69,65,69,69.0,norm eq. self,1
agent03e,1,68,66,68,68.0,norm eq. self,1
agent03f,1,66,65,66,66.0,norm eq. self,1
agent040,1,65,66,65,65.0,norm eq. self,0
agent041,1,65,66,65,65.0,norm eq. self,0
agent042,1,64,66,64,64.0,norm eq. self,0
agent043,1,69,66,69,69.0,norm eq. self,1
agent044,1,64,65,64,64.0,norm eq. self,0
agent045,1,68,66,68,68.0,norm eq. self,1
agent046,1,64,66,64,64.0,norm eq. self,0
agent047,1,66,66,66,66.0,norm eq. self,1
agent048,1,68,66,68,68.0,norm eq. self,1
agent049,1,69,65,69,69.0,norm eq. self,1
agent04a,1,69,66,69,69.0,norm eq. self,1
agent04b,1,64,66,64,64.0,norm eq. self,0
agent04c,1,70,66,70,70.0,norm eq. self,1
agent04d,1,67,66,67,67.0,norm eq. self,0
agent04e,1,65,65,65,65.0,norm eq. self,0
agent04f,1,64,66,64,64.0,norm eq. self,0
agent050,1,66,65,66,66.0,norm eq. self,0
agent051,1,70,66,70,70.0,norm eq. self,1
agent052,1,67,66,67,67.0,norm eq. self,1
agent053,1,66,66,66,66.0,norm eq. self,1
agent054,1,65,66,65,65.0,norm eq. self,0
agent055,1,65,65,65,65.0,norm eq. self,1
agent056,1,69,66,69,69.0,norm eq. self,1
agent057,1,64,66,64,64.0,norm eq. self,0
agent058,1,69,66,69,69.0,norm eq. self,1
agent059,1,68,66,68,68.0,norm eq. self,1
agent05a,1,69,66,69,69.0,norm eq. self,1
agent05b,1,67,66,67,67.0,norm eq. self,1
agent05c,1,66,65,66,66.0,norm eq. self,1
agent05d,1,69,67,69,69.0,norm eq. self,1
agent05e,1,66,66,66,66.0,norm eq. self,1
agent05f,1,66,66,66,66.0,norm eq. self,0
agent060,1,66,66,66,66.0,norm eq. self,0
agent061,1,66,66,66,66.0,norm eq. self,1
agent062,1,64,66,64,64.0,norm eq. self,0
agent063,1,66,66,66,66.0,norm eq. self,1
agent064,1,69,66,69,69.0,norm eq. self,1
agent065,1,68,65,68,68.0,norm eq. self,1
agent066,1,67,65,67,67.0,norm eq. self,0
agent067,1,66,66,66,66.0,norm eq. self,1
agent068,1,69,66,69,69.0,norm eq. self,1
agent069,1,70,66,70,70.0,norm eq. self,1
agent06a,1,65,66,65,65.0,norm eq. self,0
agent06b,1,64,65,64,64.0,norm eq. self,0
agent06c,1,64,65,64,64.0,norm eq. self,0
agent06d,1,67,66,67,67.0,norm eq. self,0
agent06e,1,67,66,67,67.0,norm eq. self,0
agent06f,1,69,66,69,69.0,norm eq. self,1
agent070,1,64,66,64,64.0,norm eq. self,0
agent071,1,62,66,62,62.0,norm eq. self,0
agent072,1,69,66,69,69.0,norm eq. self,1
agent073,1,67,66,67,67.0,norm eq. self,0
agent074,1,67,66,67,67.0,norm eq. self,0
agent075,1,70,66,70,70.0,norm eq. self,1
agent076,1,62,66,62,62.0,norm eq. self,0
agent077,1,66,66,66,66.0,norm eq. self,1
agent078,1,67,66,67,67.0,norm eq. self,0
agent079,1,68,66,68,68.0,norm eq. self,1
agent07a,1,64,66,64,64.0,norm eq. self,0
agent07b,1,68,66,68,68.0,norm eq. self,1
agent07c,1,65,66,65,65.0,norm eq. self,0
agent07d,1,70,66,70,70.0,norm eq. self,1
agent07e,1,68,66,68,68.0,norm eq. self,1
agent07f,1,66,66,66,66.0,norm eq. self,1
agent080,1,67,66,67,67.0,norm eq. self,1
agent081,1,66,66,66,66.0,norm eq. self,0
agent082,1,73,66,72,72.0,norm,0
agent083,1,67,65,67,67.0,norm eq. self,0
agent084,1,69,66,69,69.0,norm eq. self,1
agent085,1,65,66,65,65.0,norm eq. self,0
agent086,1,67,66,67,67.0,norm eq. self,1
agent087,1,67,66,67,67.0,norm eq. self,1
agent088,1,63,66,63,63.0,norm eq. self,0
agent089,1,64,66,64,64.0,norm eq. self,0
agent08a,1,67,66,67,67.0,norm eq. self,1
agent08b,1,67,66,67,67.0,norm eq. self,0
agent08c,1,65,66,65,65.0,norm eq. self,1
agent08d,1,69,66,69,69.0,norm eq. self,1
agent08e,1,62,65,62,62.0,norm eq. self,0
agent08f,1,67,65,67,67.0,norm eq. self,1
agent090,1,69,66,69,69.0,norm eq. self,1
agent091,1,68,66,68,68.0,norm eq. self,1
