iteration,occupied land ratio,profit factor
209,0.3228,1.0
210,0.322325,1.0
211,0.3224,1.0
212,0.322025,1.0
213,0.323,1.0
214,0.323375,1.0
215,0.322975,1.0
216,0.323025,1.0
217,0.3233,1.0
218,0.3219,1.0
219,0.321875,1.0
220,0.323175,1.0
221,0.3235,1.0
222,0.32365,1.0
223,0.3234,1.0
224,0.322425,1.0
225,0.3223,1.0
226,0.32265,1.0
227,0.3244,1.0
228,0.322875,1.0
229,0.3232,1.0
230,0.323,1.0
231,0.323525,1.0
232,0.3231,1.0
233,0.322925,1.0
234,0.323125,1.0
235,0.3231,1.0
236,0.32405,1.0
237,0.32395,1.0
238,0.3238,1.0
239,0.323175,1.0
240,0.324225,1.0
241,0.3236,1.0
242,0.324125,1.0
243,0.322875,1.0
244,0.3224,1.0
245,0.322225,1.0
246,0.3231,1.0
247,0.323475,1.0
248,0.322725,1.0
249,0.322425,1.0
250,0.3226,1.0
251,0.323775,1.0
252,0.32305,1.0
253,0.322775,1.0
254,0.322625,1.0
255,0.322375,1.0
256,0.323425,1.0
257,0.3234,1.0
258,0.3226,1.0
259,0.3235,1.0
260,0.3236,1.0
261,0.322875,1.0
262,0.323275,1.0
263,0.322425,1.0
264,0.322175,1.0
265,0.322525,1.0
266,0.323125,1.0
267,0.322875,1.0
268,0.323375,1.0
269,0.323425,1.0
270,0.3235,1.0
271,0.3225,1.0
272,0.322625,1.0
273,0.32255,1.0
274,0.3228,1.0
275,0.322,1.0
276,0.322475,1.0
277,0.322075,1.0
278,0.3218,1.0
279,0.32245,1.0
280,0.323075,1.0
281,0.32335,1.0
282,0.32385,1.0
283,0.323375,1.0
284,0.3221,1.0
285,0.322525,1.0
286,0.32195,1.0
287,0.323025,1.0
288,0.323575,1.0
289,0.3235,1.0
290,0.323825,1.0
291,0.323575,1.0
292,0.323425,1.0
293,0.3227,1.0
294,0.3238,1.0
295,0.32315,1.0
296,0.3223,1.0
297,0.3231,1.0
298,0.3231,1.0
299,0.3225,1.0
