iteration,occupied land ratio,profit factor
164,0.31425,1.0
165,0.31425,1.0
166,0.31425,1.0
167,0.31425,1.0
168,0.314225,1.0
169,0.314225,1.0
170,0.314225,1.0
171,0.314225,1.0
172,0.314225,1.0
173,0.314225,1.0
174,0.3142,1.0
175,0.3142,1.0
176,0.3142,1.0
177,0.3142,1.0
178,0.314225,1.0
179,0.31425,1.0
180,0.31425,1.0
181,0.31425,1.0
182,0.31425,1.0
183,0.31425,1.0
184,0.31425,1.0
185,0.31425,1.0
186,0.314225,1.0
187,0.314225,1.0
188,0.314225,1.0
189,0.314225,1.0
190,0.314225,1.0
191,0.31425,1.0
192,0.31425,1.0
193,0.31425,1.0
194,0.31425,1.0
195,0.31425,1.0
196,0.3143,1.0
197,0.3143,1.0
198,0.314325,1.0
199,0.314325,1.0
200,0.314325,1.0
201,0.314325,1.0
202,0.314325,1.0
203,0.314325,1.0
204,0.314325,1.0
205,0.31435,1.0
206,0.31435,1.0
207,0.31435,1.0
208,0.31435,1.0
209,0.31435,1.0
210,0.31435,1.0
211,0.314375,1.0
212,0.314375,1.0
213,0.314375,1.0
214,0.314375,1.0
215,0.3144,1.0
216,0.3144,1.0
217,0.3144,1.0
218,0.3144,1.0
219,0.3144,1.0
220,0.3144,1.0
221,0.3144,1.0
222,0.3144,1.0
223,0.314375,1.0
224,0.3144,1.0
225,0.314375,1.0
226,0.314475,1.0
227,0.314475,1.0
228,0.3145,1.0
229,0.314475,1.0
230,0.3145,1.0
231,0.314475,1.0
232,0.3145,1.0
233,0.314475,1.0
234,0.3145,1.0
235,0.314525,1.0
236,0.314525,1.0
237,0.314525,1.0
238,0.314525,1.0
239,0.314525,1.0
240,0.314525,1.0
241,0.314525,1.0
242,0.314525,1.0
243,0.31455,1.0
244,0.31455,1.0
245,0.31455,1.0
246,0.31455,1.0
247,0.31455,1.0
248,0.31455,1.0
249,0.314575,1.0
250,0.31455,1.0
251,0.31455,1.0
252,0.31455,1.0
253,0.314575,1.0
254,0.31455,1.0
255,0.314575,1.0
256,0.314575,1.0
257,0.314575,1.0
258,0.314625,1.0
259,0.31465,1.0
260,0.314625,1.0
261,0.314625,1.0
262,0.314625,1.0
263,0.314625,1.0
264,0.314625,1.0
265,0.314625,1.0
266,0.314625,1.0
267,0.31465,1.0
268,0.314625,1.0
269,0.314675,1.0
270,0.314775,1.0
271,0.314775,1.0
272,0.314775,1.0
273,0.314725,1.0
274,0.314725,1.0
275,0.314725,1.0
276,0.314725,1.0
277,0.31475,1.0
278,0.3148,1.0
279,0.3148,1.0
280,0.3148,1.0
281,0.3148,1.0
282,0.3148,1.0
283,0.3148,1.0
284,0.3148,1.0
285,0.3148,1.0
286,0.3148,1.0
287,0.3148,1.0
288,0.3148,1.0
289,0.314825,1.0
290,0.314825,1.0
291,0.314825,1.0
292,0.3148,1.0
293,0.314825,1.0
294,0.314825,1.0
295,0.314825,1.0
296,0.314825,1.0
297,0.314825,1.0
298,0.314825,1.0
299,0.314825,1.0
