iteration, 300
pop_size, 200
LNK_strat, MCOM
L2agg_strat, AVG
dec_strat, RAND3
popname, pop1.csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent086,0,67,64,65,65.0,norm,0
agent087,0,67,64,67,67.0,norm eq. self,2
agent088,0,64,64,65,65.0,norm,1
agent089,0,62,64,61,61.0,norm,1
agent08a,0,65,64,64,64.0,norm,0
agent08b,0,62,64,64,64.0,norm,2
agent08c,0,66,64,64,64.0,norm,0
agent08d,0,66,64,66,66.0,norm eq. self,1
agent08e,0,61,64,60,60.0,norm,1
agent08f,0,66,64,61,61.0,norm,4
agent090,0,68,64,64,64.0,norm,2
agent091,0,67,64,65,65.0,norm,0
agent092,0,67,64,65,65.0,norm,0
agent093,0,63,64,65,65.0,norm,2
agent094,0,62,64,62,62.0,norm eq. self,0
agent095,0,66,64,64,64.0,norm,1
agent096,0,67,64,63,63.0,norm,2
agent097,0,65,64,66,66.0,norm,1
agent098,0,65,64,61,61.0,norm,3
agent099,0,67,64,65,65.0,norm,1
agent09a,0,66,64,66,66.0,norm eq. self,1
agent09b,0,66,64,65,65.0,norm,0
agent09c,0,67,64,62,62.0,norm,3
agent09d,0,67,64,64,64.0,norm,1
agent09e,0,63,64,63,63.0,norm eq. self,0
agent09f,0,63,64,63,63.0,norm eq. self,0
agent0a0,0,62,64,62,62.0,norm eq. self,0
agent0a1,0,67,64,67,67.0,norm eq. self,2
agent0a2,0,66,64,65,65.0,norm,0
agent0a3,0,62,64,61,61.0,norm,1
agent0a4,0,62,64,61,61.0,norm,1
agent0a5,0,66,64,66,66.0,norm eq. self,1
agent0a6,0,61,64,62,62.0,norm,1
agent0a7,0,61,64,60,60.0,norm,1
agent0a8,0,62,64,62,62.0,norm eq. self,0
agent0a9,0,63,64,62,62.0,norm,1
agent0aa,0,66,64,65,65.0,norm,0
agent0ab,0,62,64,61,61.0,norm,1
agent0ac,0,65,64,63,63.0,norm,1
agent0ad,0,65,64,64,64.0,norm,1
agent0ae,0,61,64,61,61.0,norm eq. self,0
agent0af,0,66,64,62,62.0,norm,3
agent0b0,0,62,64,66,66.0,norm,4
agent0b1,0,63,64,63,63.0,norm eq. self,0
agent0b2,0,67,64,62,62.0,norm,3
agent0b3,0,66,64,63,63.0,norm,2
agent0b4,0,66,64,66,66.0,norm eq. self,1
agent0b5,0,66,64,66,66.0,norm eq. self,1
agent0b6,0,66,64,65,65.0,norm,0
agent0b7,0,67,64,66,66.0,norm,0
agent0b8,0,62,64,62,62.0,norm eq. self,0
agent0b9,0,64,64,65,65.0,norm,2
agent0ba,0,67,64,65,65.0,norm,1
agent0bb,0,67,64,63,63.0,norm,2
agent0bc,0,66,64,65,65.0,norm,0
agent0bd,0,62,64,62,62.0,norm eq. self,0
agent0be,0,65,64,67,67.0,norm,2
agent0bf,0,62,64,61,61.0,norm,1
agent0c0,0,66,64,63,63.0,norm,1
agent0c1,0,67,64,64,64.0,norm,1
agent0c2,0,65,64,63,63.0,norm,1
agent0c3,0,65,64,65,65.0,norm eq. self,1
agent0c4,0,64,64,64,64.0,norm eq. self,0
agent0c5,0,63,64,64,64.0,norm,1
agent0c6,0,61,64,63,63.0,norm,2
agent0c7,0,66,64,66,66.0,norm eq. self,1
agent000,1,68,64,64,64.0,norm,2
agent001,1,65,64,65,65.0,norm eq. self,1
agent002,1,67,64,66,66.0,norm,1
agent003,1,61,64,63,63.0,norm,2
agent004,1,63,64,60,60.0,norm,3
agent005,1,65,64,64,64.0,norm,0
agent006,1,64,64,65,65.0,norm,3
agent007,1,64,64,64,64.0,norm eq. self,0
agent008,1,65,64,66,66.0,norm,2
agent009,1,68,64,66,66.0,norm,1
agent00a,1,61,64,61,61.0,norm eq. self,0
agent00b,1,69,64,65,65.0,norm,2
agent00c,1,62,64,63,63.0,norm,1
agent00d,1,63,64,64,64.0,norm,2
agent00e,1,67,64,62,62.0,norm,3
agent00f,1,65,64,64,64.0,norm,1
agent010,1,65,64,64,64.0,norm,0
agent011,1,62,64,63,63.0,norm,1
agent012,1,62,64,63,63.0,norm,1
agent013,1,62,64,62,62.0,norm eq. self,0
agent014,1,61,64,62,62.0,norm,1
agent015,1,62,64,63,63.0,norm,1
agent016,1,65,64,66,66.0,norm,3
agent017,1,61,64,62,62.0,norm,1
agent018,1,61,64,62,62.0,norm,1
agent019,1,62,64,63,63.0,norm,1
agent01a,1,67,63,63,63.0,norm,2
agent01b,1,65,64,66,66.0,norm,3
agent01c,1,66,64,66,66.0,norm eq. self,1
agent01d,1,66,64,65,65.0,norm,0
agent01e,1,66,64,66,66.0,norm eq. self,1
agent01f,1,64,64,63,63.0,norm,1
agent020,1,65,64,65,65.0,norm eq. self,2
agent021,1,62,64,62,62.0,norm eq. self,0
agent022,1,66,64,65,65.0,norm,1
agent023,1,62,64,61,61.0,norm,1
agent024,1,63,64,62,62.0,norm,1
agent025,1,69,64,66,66.0,norm,1
agent026,1,65,64,64,64.0,norm,0
agent027,1,64,64,65,65.0,norm,1
agent028,1,64,64,64,64.0,norm eq. self,1
agent029,1,68,64,65,65.0,norm,1
agent02a,1,65,64,63,63.0,norm,1
agent02b,1,67,64,62,62.0,norm,4
agent02c,1,67,64,61,61.0,norm,4
agent02d,1,62,63,62,62.0,norm eq. self,0
agent02e,1,61,64,62,62.0,norm,1
agent02f,1,61,64,62,62.0,norm,1
agent030,1,63,64,62,62.0,norm,1
agent031,1,66,64,64,64.0,norm,0
agent032,1,63,64,62,62.0,norm,0
agent033,1,61,63,60,60.0,norm,1
agent034,1,64,64,65,65.0,norm,1
agent035,1,62,64,62,62.0,norm eq. self,0
agent036,1,61,64,62,62.0,norm,1
agent037,1,60,64,60,60.0,norm eq. self,0
agent038,1,62,64,60,60.0,norm,2
agent039,1,62,64,61,61.0,norm,1
agent03a,1,66,63,66,66.0,norm eq. self,1
agent03b,1,63,64,63,63.0,norm eq. self,0
agent03c,1,67,64,65,65.0,norm,0
agent03d,1,65,63,62,62.0,norm,1
agent03e,1,67,64,65,65.0,norm,1
agent03f,1,66,64,66,66.0,norm eq. self,1
agent040,1,60,64,61,61.0,norm,1
agent041,1,61,64,63,63.0,norm,2
agent042,1,62,64,63,63.0,norm,1
agent043,1,67,64,67,67.0,norm eq. self,1
agent044,1,61,64,60,60.0,norm,1
agent045,1,63,64,62,62.0,norm,0
agent046,1,63,64,64,64.0,norm,1
agent047,1,67,64,66,66.0,norm,1
agent048,1,66,64,66,66.0,norm eq. self,2
agent049,1,67,63,66,66.0,norm,0
agent04a,1,64,64,64,64.0,norm eq. self,1
agent04b,1,63,64,63,63.0,norm eq. self,0
agent04c,1,67,64,66,66.0,norm,0
agent04d,1,61,64,60,60.0,norm,1
agent04e,1,62,64,63,63.0,norm,1
agent04f,1,61,64,61,61.0,norm eq. self,0
agent050,1,63,63,61,61.0,norm,2
agent051,1,69,63,63,63.0,norm,4
agent052,1,65,64,66,66.0,norm,3
agent053,1,66,64,65,65.0,norm,1
agent054,1,64,64,63,63.0,norm,1
agent055,1,64,63,64,64.0,norm eq. self,1
agent056,1,67,64,62,62.0,norm,4
agent057,1,62,64,62,62.0,norm eq. self,0
agent058,1,66,64,65,65.0,norm,0
agent059,1,68,64,65,65.0,norm,2
agent05a,1,66,64,65,65.0,norm,0
agent05b,1,65,64,65,65.0,norm eq. self,2
agent05c,1,64,63,62,62.0,norm,1
agent05d,1,68,64,65,65.0,norm,1
agent05e,1,68,64,66,66.0,norm,1
agent05f,1,62,64,60,60.0,norm,2
agent060,1,65,64,62,62.0,norm,3
agent061,1,67,64,65,65.0,norm,1
agent062,1,61,64,62,62.0,norm,1
agent063,1,67,64,63,63.0,norm,2
agent064,1,64,64,63,63.0,norm,0
agent065,1,65,63,65,65.0,norm eq. self,1
agent066,1,64,63,61,61.0,norm,3
agent067,1,65,64,65,65.0,norm eq. self,2
agent068,1,67,64,67,67.0,norm eq. self,1
agent069,1,68,64,67,67.0,norm,1
agent06a,1,65,64,64,64.0,norm,1
agent06b,1,62,64,61,61.0,norm,1
agent06c,1,62,64,63,63.0,norm,1
agent06d,1,62,64,64,64.0,norm,2
agent06e,1,62,64,63,63.0,norm,1
agent06f,1,64,64,64,64.0,norm eq. self,1
agent070,1,62,64,65,65.0,norm,3
agent071,1,62,64,61,61.0,norm,1
agent072,1,66,64,65,65.0,norm,0
agent073,1,61,64,64,64.0,norm,3
agent074,1,63,64,64,64.0,norm,1
agent075,1,67,64,64,64.0,norm,1
agent076,1,62,64,61,61.0,norm,1
agent077,1,64,64,66,66.0,norm,3
agent078,1,64,64,65,65.0,norm,1
agent079,1,68,64,68,68.0,norm eq. self,1
agent07a,1,65,64,66,66.0,norm,1
agent07b,1,68,64,64,64.0,norm,2
agent07c,1,61,64,62,62.0,norm,1
agent07d,1,67,64,66,66.0,norm,0
agent07e,1,67,64,69,69.0,norm,3
agent07f,1,69,63,64,64.0,norm,3
agent080,1,65,64,65,65.0,norm eq. self,2
agent081,1,62,64,62,62.0,norm eq. self,0
agent082,1,65,64,65,65.0,norm eq. self,1
agent083,1,63,64,64,64.0,norm,1
agent084,1,68,64,66,66.0,norm,0
agent085,1,62,64,62,62.0,norm eq. self,0
agent086,1,67,64,65,65.0,norm,0
agent087,1,69,64,66,66.0,norm,1
agent088,1,65,64,66,66.0,norm,1
agent089,1,61,64,61,61.0,norm eq. self,0
agent08a,1,65,64,64,64.0,norm,0
agent08b,1,64,64,64,64.0,norm eq. self,0
agent08c,1,66,64,65,65.0,norm,1
agent08d,1,67,64,66,66.0,norm,0
agent08e,1,60,63,58,58.0,norm,2
agent08f,1,62,64,61,61.0,norm,0
agent090,1,66,64,66,66.0,norm eq. self,2
agent091,1,67,64,63,63.0,norm,2
agent092,1,67,64,66,66.0,norm,1
agent093,1,65,64,66,66.0,norm,1
agent094,1,62,64,63,63.0,norm,1
agent095,1,65,64,64,64.0,norm,0
agent096,1,65,64,65,65.0,norm eq. self,2
agent097,1,66,64,68,68.0,norm,2
agent098,1,62,64,62,62.0,norm eq. self,1
agent099,1,66,64,66,66.0,norm eq. self,1
agent09a,1,67,64,66,66.0,norm,0
agent09b,1,66,64,66,66.0,norm eq. self,1
agent09c,1,64,64,64,64.0,norm eq. self,2
agent09d,1,66,64,63,63.0,norm,1
agent09e,1,63,64,64,64.0,norm,1
agent09f,1,63,64,63,63.0,norm eq. self,0
agent0a0,1,62,64,62,62.0,norm eq. self,0
agent0a1,1,69,64,66,66.0,norm,1
agent0a2,1,66,64,66,66.0,norm eq. self,1
agent0a3,1,61,64,63,63.0,norm,2
agent0a4,1,61,64,62,62.0,norm,1
agent0a5,1,67,64,65,65.0,norm,1
agent0a6,1,62,64,62,62.0,norm eq. self,0
agent0a7,1,60,64,62,62.0,norm,2
agent0a8,1,62,64,64,64.0,norm,2
agent0a9,1,62,64,65,65.0,norm,3
agent0aa,1,66,64,61,61.0,norm,4
agent0ab,1,61,63,63,63.0,norm,2
agent0ac,1,64,63,64,64.0,norm eq. self,1
agent0ad,1,64,64,64,64.0,norm eq. self,0
agent0ae,1,61,64,61,61.0,norm eq. self,0
agent0af,1,63,64,61,61.0,norm,1
agent0b0,1,66,64,67,67.0,norm,1
agent0b1,1,63,64,63,63.0,norm eq. self,0
agent0b2,1,63,64,63,63.0,norm eq. self,1
agent0b3,1,64,64,64,64.0,norm eq. self,1
agent0b4,1,67,64,66,66.0,norm,0
agent0b5,1,67,64,66,66.0,norm,0
agent0b6,1,66,64,66,66.0,norm eq. self,1
agent0b7,1,67,64,66,66.0,norm,0
agent0b8,1,62,63,62,62.0,norm eq. self,0
agent0b9,1,66,64,65,65.0,norm,0
agent0ba,1,66,65,66,66.0,norm eq. self,1
agent0bb,1,65,64,65,65.0,norm eq. self,2
agent0bc,1,66,64,65,65.0,norm,0
agent0bd,1,62,64,62,62.0,norm eq. self,0
agent0be,1,67,64,65,65.0,norm,2
agent0bf,1,61,64,62,62.0,norm,1
agent0c0,1,65,64,62,62.0,norm,1
agent0c1,1,66,64,65,65.0,norm,1
agent0c2,1,64,63,62,62.0,norm,1
agent0c3,1,66,63,63,63.0,norm,2
agent0c4,1,64,64,64,64.0,norm eq. self,0
agent0c5,1,64,64,63,63.0,norm,1
agent0c6,1,63,64,63,63.0,norm eq. self,0
agent0c7,1,67,64,65,65.0,norm,1
agent000,2,66,64,65,65.0,norm,1
agent001,2,66,64,62,62.0,norm,3
agent002,2,68,64,66,66.0,norm,0
agent003,2,63,64,64,64.0,norm,1
agent004,2,60,64,63,63.0,norm,3
agent005,2,65,64,66,66.0,norm,2
agent006,2,67,64,64,64.0,norm,1
agent007,2,64,64,64,64.0,norm eq. self,0
agent008,2,67,64,67,67.0,norm eq. self,1
agent009,2,67,64,64,64.0,norm,2
agent00a,2,61,64,62,62.0,norm,1
agent00b,2,67,64,64,64.0,norm,1
agent00c,2,63,64,66,66.0,norm,3
agent00d,2,65,64,65,65.0,norm eq. self,1
agent00e,2,63,64,61,61.0,norm,1
agent00f,2,66,64,63,63.0,norm,1
agent010,2,65,64,67,67.0,norm,3
agent011,2,63,64,63,63.0,norm eq. self,0
agent012,2,63,64,64,64.0,norm,1
agent013,2,62,64,63,63.0,norm,1
agent014,2,62,64,62,62.0,norm eq. self,0
agent015,2,63,64,63,63.0,norm eq. self,0
agent016,2,68,64,66,66.0,norm,0
agent017,2,62,64,64,64.0,norm,2
agent018,2,62,64,61,61.0,norm,1
agent019,2,63,64,62,62.0,norm,1
agent01a,2,65,64,64,64.0,norm,1
agent01b,2,68,64,67,67.0,norm,1
agent01c,2,67,65,66,66.0,norm,0
agent01d,2,66,64,64,64.0,norm,1
agent01e,2,67,64,66,66.0,norm,0
agent01f,2,63,64,62,62.0,norm,1
agent020,2,67,64,62,62.0,norm,3
agent021,2,62,64,62,62.0,norm eq. self,0
agent022,2,67,64,64,64.0,norm,1
agent023,2,61,64,61,61.0,norm eq. self,0
agent024,2,62,64,62,62.0,norm eq. self,0
agent025,2,68,64,66,66.0,norm,0
agent026,2,65,64,64,64.0,norm,0
agent027,2,65,64,65,65.0,norm eq. self,0
agent028,2,65,64,67,67.0,norm,3
agent029,2,67,65,65,65.0,norm,0
agent02a,2,64,64,64,64.0,norm eq. self,1
agent02b,2,63,64,66,66.0,norm,4
agent02c,2,63,64,62,62.0,norm,1
agent02d,2,62,64,61,61.0,norm,1
agent02e,2,62,64,61,61.0,norm,1
agent02f,2,62,64,62,62.0,norm eq. self,0
agent030,2,62,64,61,61.0,norm,1
agent031,2,66,64,65,65.0,norm,1
agent032,2,63,64,62,62.0,norm,0
agent033,2,60,64,61,61.0,norm,1
agent034,2,65,64,62,62.0,norm,3
agent035,2,62,64,62,62.0,norm eq. self,0
