iteration, 300
pop_size, 200
LNK_strat, RND
L2agg_strat, RND
dec_strat, RAND3
popname, pop1.csv
netname, net1.csv
COMMF, 1.0

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent0c4,0,68,67,68,68.0,norm eq. self,0
agent0c5,0,64,64,64,64.0,norm eq. self,0
agent0c6,0,64,68,64,64.0,norm eq. self,0
agent0c7,0,68,69,67,67.0,norm,0
agent000,1,68,67,64,64.0,norm,3
agent001,1,69,69,67,67.0,norm,1
agent002,1,69,68,66,66.0,norm,2
agent003,1,65,67,65,65.0,norm eq. self,0
agent004,1,66,69,67,67.0,norm,1
agent005,1,67,69,64,64.0,norm,2
agent006,1,68,67,67,67.0,norm,0
agent007,1,64,68,66,66.0,norm,2
agent008,1,66,66,68,68.0,norm,3
agent009,1,68,69,64,64.0,norm,3
agent00a,1,64,67,66,66.0,norm,2
agent00b,1,68,69,64,64.0,norm,3
agent00c,1,64,67,64,64.0,norm eq. self,0
agent00d,1,66,68,65,65.0,norm,0
agent00e,1,69,68,68,68.0,norm,0
agent00f,1,67,64,64,64.0,norm,2
agent010,1,68,69,68,68.0,norm eq. self,1
agent011,1,67,66,64,64.0,norm,3
agent012,1,64,68,66,66.0,norm,2
agent013,1,64,64,66,66.0,norm,2
agent014,1,64,68,65,65.0,norm,1
agent015,1,67,64,66,66.0,norm,1
agent016,1,69,69,68,68.0,norm,0
agent017,1,66,64,64,64.0,norm,2
agent018,1,66,68,66,66.0,norm eq. self,0
agent019,1,64,68,64,64.0,norm eq. self,0
agent01a,1,66,64,65,65.0,norm,0
agent01b,1,69,67,64,64.0,norm,4
agent01c,1,69,67,66,66.0,norm,2
agent01d,1,67,68,65,65.0,norm,1
agent01e,1,66,64,66,66.0,norm eq. self,1
agent01f,1,64,68,65,65.0,norm,1
agent020,1,65,66,64,64.0,norm,0
agent021,1,62,64,62,62.0,norm eq. self,0
agent022,1,66,67,66,66.0,norm eq. self,1
agent023,1,68,64,68,68.0,norm eq. self,0
agent024,1,65,69,64,64.0,norm,1
agent025,1,69,67,65,65.0,norm,3
agent026,1,69,67,68,68.0,norm,0
agent027,1,65,66,65,65.0,norm eq. self,0
agent028,1,67,67,66,66.0,norm,0
agent029,1,69,69,67,67.0,norm,1
agent02a,1,66,64,66,66.0,norm eq. self,1
agent02b,1,68,68,68,68.0,norm eq. self,1
agent02c,1,65,65,64,64.0,norm,0
agent02d,1,64,68,64,64.0,norm eq. self,0
agent02e,1,64,67,62,62.0,norm,2
agent02f,1,67,65,64,64.0,norm,3
agent030,1,62,67,65,65.0,norm,3
agent031,1,65,68,64,64.0,norm,0
agent032,1,68,66,64,64.0,norm,3
agent033,1,68,64,68,68.0,norm eq. self,0
agent034,1,64,66,66,66.0,norm,2
agent035,1,68,65,68,68.0,norm eq. self,0
agent036,1,67,67,67,67.0,norm eq. self,0
agent037,1,67,65,67,67.0,norm eq. self,0
agent038,1,65,69,68,68.0,norm,3
agent039,1,65,68,65,65.0,norm eq. self,0
agent03a,1,67,69,64,64.0,norm,2
agent03b,1,67,67,67,67.0,norm eq. self,0
agent03c,1,68,67,67,67.0,norm,0
agent03d,1,67,65,68,68.0,norm,2
agent03e,1,69,68,68,68.0,norm,0
agent03f,1,65,65,67,67.0,norm,3
agent040,1,63,64,65,65.0,norm,2
agent041,1,62,63,62,62.0,norm eq. self,0
agent042,1,67,69,67,67.0,norm eq. self,0
agent043,1,68,69,68,68.0,norm eq. self,1
agent044,1,64,64,64,64.0,norm eq. self,0
agent045,1,69,67,67,67.0,norm,1
agent046,1,68,68,67,67.0,norm,1
agent047,1,68,64,64,64.0,norm,3
agent048,1,69,67,65,65.0,norm,3
agent049,1,69,64,69,69.0,norm eq. self,1
agent04a,1,67,67,67,67.0,norm eq. self,1
agent04b,1,64,67,64,64.0,norm eq. self,0
agent04c,1,65,64,66,66.0,norm,2
agent04d,1,67,69,64,64.0,norm,3
agent04e,1,70,68,68,68.0,norm,1
agent04f,1,62,64,67,67.0,norm,5
agent050,1,64,64,64,64.0,norm eq. self,0
agent051,1,64,64,64,64.0,norm eq. self,1
agent052,1,69,69,68,68.0,norm,0
agent053,1,68,67,64,64.0,norm,3
agent054,1,63,69,64,64.0,norm,1
agent055,1,66,66,64,64.0,norm,1
agent056,1,67,64,67,67.0,norm eq. self,1
agent057,1,67,64,68,68.0,norm,1
agent058,1,69,64,64,64.0,norm,4
agent059,1,68,65,67,67.0,norm,0
agent05a,1,68,69,68,68.0,norm eq. self,1
agent05b,1,63,65,62,62.0,norm,0
agent05c,1,69,62,68,68.0,norm,0
agent05d,1,67,67,64,64.0,norm,2
agent05e,1,68,65,64,64.0,norm,3
agent05f,1,64,68,63,63.0,norm,1
agent060,1,64,69,64,64.0,norm eq. self,0
agent061,1,65,65,64,64.0,norm,0
agent062,1,65,69,64,64.0,norm,1
agent063,1,70,64,69,69.0,norm,0
agent064,1,65,68,64,64.0,norm,0
agent065,1,68,65,68,68.0,norm eq. self,1
