iteration, 300
pop_size, 200
LNK_strat, RND
L2agg_strat, RND
dec_strat, THRES
popname, pop1.csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent0a9,0,65,64,65,65.0,norm eq. self,0
agent0aa,0,67,66,67,67.0,norm eq. self,1
agent0ab,0,64,62,64,64.0,norm eq. self,0
agent0ac,0,65,64,65,65.0,norm eq. self,1
agent0ad,0,64,65,64,64.0,norm eq. self,0
agent0ae,0,64,66,64,64.0,norm eq. self,0
agent0af,0,67,67,67,67.0,norm eq. self,1
agent0b0,0,63,65,63,63.0,norm eq. self,0
agent0b1,0,65,67,65,65.0,norm eq. self,0
agent0b2,0,67,65,67,67.0,norm eq. self,1
agent0b3,0,67,65,67,67.0,norm eq. self,1
agent0b4,0,67,63,67,67.0,norm eq. self,1
agent0b5,0,67,64,67,67.0,norm eq. self,1
agent0b6,0,62,68,62,62.0,norm eq. self,1
agent0b7,0,66,68,66,66.0,norm eq. self,1
agent0b8,0,62,65,62,62.0,norm eq. self,0
agent0b9,0,65,66,65,65.0,norm eq. self,1
agent0ba,0,68,62,68,68.0,norm eq. self,1
agent0bb,0,65,64,65,65.0,norm eq. self,1
agent0bc,0,68,66,68,68.0,norm eq. self,1
agent0bd,0,64,64,64,64.0,norm eq. self,0
agent0be,0,64,67,64,64.0,norm eq. self,0
agent0bf,0,64,61,64,64.0,norm eq. self,0
agent0c0,0,65,61,65,65.0,norm eq. self,1
agent0c1,0,66,64,66,66.0,norm eq. self,1
agent0c2,0,65,67,65,65.0,norm eq. self,1
agent0c3,0,67,65,67,67.0,norm eq. self,1
agent0c4,0,64,65,64,64.0,norm eq. self,0
agent0c5,0,64,62,64,64.0,norm eq. self,0
agent0c6,0,62,67,62,62.0,norm eq. self,0
agent0c7,0,66,66,66,66.0,norm eq. self,1
agent000,1,67,64,67,67.0,norm eq. self,1
agent001,1,68,66,68,68.0,norm eq. self,1
agent002,1,68,67,68,68.0,norm eq. self,1
agent003,1,63,67,63,63.0,norm eq. self,0
agent004,1,67,64,67,67.0,norm eq. self,0
agent005,1,66,64,66,66.0,norm eq. self,1
agent006,1,66,64,66,66.0,norm eq. self,1
agent007,1,65,68,65,65.0,norm eq. self,0
agent008,1,68,68,68,68.0,norm eq. self,1
agent009,1,69,65,69,69.0,norm eq. self,1
agent00a,1,64,64,64,64.0,norm eq. self,0
agent00b,1,69,66,69,69.0,norm eq. self,1
agent00c,1,62,66,62,62.0,norm eq. self,0
agent00d,1,68,71,68,68.0,norm eq. self,1
agent00e,1,70,64,70,70.0,norm eq. self,1
agent00f,1,68,64,68,68.0,norm eq. self,1
agent010,1,69,69,69,69.0,norm eq. self,1
agent011,1,66,66,66,66.0,norm eq. self,0
agent012,1,67,66,67,67.0,norm eq. self,0
agent013,1,62,66,62,62.0,norm eq. self,0
agent014,1,67,64,67,67.0,norm eq. self,0
agent015,1,64,64,64,64.0,norm eq. self,0
agent016,1,69,68,69,69.0,norm eq. self,2
agent017,1,63,67,63,63.0,norm eq. self,0
agent018,1,61,69,61,61.0,norm eq. self,0
agent019,1,64,68,64,64.0,norm eq. self,0
agent01a,1,66,66,66,66.0,norm eq. self,1
agent01b,1,66,67,66,66.0,norm eq. self,1
agent01c,1,69,67,69,69.0,norm eq. self,1
agent01d,1,67,64,67,67.0,norm eq. self,1
agent01e,1,66,68,66,66.0,norm eq. self,1
agent01f,1,64,66,64,64.0,norm eq. self,0
agent020,1,68,66,68,68.0,norm eq. self,1
agent021,1,64,65,64,64.0,norm eq. self,0
agent022,1,69,67,69,69.0,norm eq. self,1
agent023,1,62,69,62,62.0,norm eq. self,0
agent024,1,64,66,64,64.0,norm eq. self,0
agent025,1,66,67,66,66.0,norm eq. self,1
agent026,1,67,67,67,67.0,norm eq. self,1
agent027,1,64,67,64,64.0,norm eq. self,0
agent028,1,69,66,69,69.0,norm eq. self,1
agent029,1,68,66,68,68.0,norm eq. self,1
agent02a,1,67,67,67,67.0,norm eq. self,1
agent02b,1,69,62,69,69.0,norm eq. self,1
agent02c,1,71,67,71,71.0,norm eq. self,2
agent02d,1,64,64,64,64.0,norm eq. self,0
agent02e,1,64,69,64,64.0,norm eq. self,0
agent02f,1,67,64,67,67.0,norm eq. self,0
agent030,1,66,69,66,66.0,norm eq. self,0
agent031,1,66,64,66,66.0,norm eq. self,1
agent032,1,69,68,69,69.0,norm eq. self,1
agent033,1,66,62,66,66.0,norm eq. self,0
agent034,1,67,68,67,67.0,norm eq. self,0
agent035,1,61,66,61,61.0,norm eq. self,0
agent036,1,66,67,66,66.0,norm eq. self,0
agent037,1,67,68,67,67.0,norm eq. self,0
agent038,1,64,64,64,64.0,norm eq. self,0
agent039,1,65,62,65,65.0,norm eq. self,0
agent03a,1,69,68,69,69.0,norm eq. self,1
agent03b,1,64,64,64,64.0,norm eq. self,0
agent03c,1,69,66,69,69.0,norm eq. self,1
agent03d,1,66,65,66,66.0,norm eq. self,1
agent03e,1,66,67,66,66.0,norm eq. self,1
agent03f,1,64,69,64,64.0,norm eq. self,1
agent040,1,64,68,64,64.0,norm eq. self,0
agent041,1,64,68,64,64.0,norm eq. self,0
agent042,1,65,68,65,65.0,norm eq. self,0
agent043,1,68,68,68,68.0,norm eq. self,1
agent044,1,64,64,64,64.0,norm eq. self,0
agent045,1,68,67,68,68.0,norm eq. self,1
agent046,1,64,66,64,64.0,norm eq. self,0
agent047,1,69,69,69,69.0,norm eq. self,1
agent048,1,68,68,68,68.0,norm eq. self,1
agent049,1,69,66,69,69.0,norm eq. self,1
agent04a,1,66,66,66,66.0,norm eq. self,1
agent04b,1,67,69,67,67.0,norm eq. self,0
agent04c,1,67,69,67,67.0,norm eq. self,1
agent04d,1,62,67,62,62.0,norm eq. self,0
agent04e,1,64,68,64,64.0,norm eq. self,0
agent04f,1,64,66,64,64.0,norm eq. self,0
agent050,1,66,64,66,66.0,norm eq. self,0
agent051,1,64,64,64,64.0,norm eq. self,1
agent052,1,69,69,69,69.0,norm eq. self,1
agent053,1,67,66,67,67.0,norm eq. self,1
agent054,1,65,69,65,65.0,norm eq. self,0
agent055,1,68,64,68,68.0,norm eq. self,1
agent056,1,70,65,70,70.0,norm eq. self,1
agent057,1,67,67,67,67.0,norm eq. self,0
agent058,1,68,69,68,68.0,norm eq. self,1
agent059,1,69,71,69,69.0,norm eq. self,1
agent05a,1,69,66,69,69.0,norm eq. self,1
agent05b,1,64,68,64,64.0,norm eq. self,1
agent05c,1,67,64,67,67.0,norm eq. self,1
agent05d,1,67,67,67,67.0,norm eq. self,1
agent05e,1,70,66,70,70.0,norm eq. self,1
agent05f,1,67,64,67,67.0,norm eq. self,0
agent060,1,65,69,65,65.0,norm eq. self,0
agent061,1,66,71,66,66.0,norm eq. self,1
agent062,1,67,66,67,67.0,norm eq. self,0
agent063,1,69,65,69,69.0,norm eq. self,1
agent064,1,67,67,67,67.0,norm eq. self,1
agent065,1,64,62,64,64.0,norm eq. self,1
agent066,1,62,68,62,62.0,norm eq. self,0
agent067,1,66,66,66,66.0,norm eq. self,1
agent068,1,67,68,67,67.0,norm eq. self,1
agent069,1,68,69,68,68.0,norm eq. self,1
agent06a,1,65,65,65,65.0,norm eq. self,0
agent06b,1,63,69,63,63.0,norm eq. self,0
agent06c,1,66,67,66,66.0,norm eq. self,0
agent06d,1,66,66,66,66.0,norm eq. self,0
agent06e,1,64,67,64,64.0,norm eq. self,0
agent06f,1,68,67,68,68.0,norm eq. self,1
agent070,1,64,64,64,64.0,norm eq. self,0
agent071,1,65,69,65,65.0,norm eq. self,0
agent072,1,69,62,69,69.0,norm eq. self,1
agent073,1,64,66,64,64.0,norm eq. self,0
agent074,1,64,64,64,64.0,norm eq. self,0
agent075,1,68,65,68,68.0,norm eq. self,1
agent076,1,63,69,63,63.0,norm eq. self,0
agent077,1,68,69,68,68.0,norm eq. self,1
agent078,1,66,66,66,66.0,norm eq. self,0
agent079,1,67,67,67,67.0,norm eq. self,1
agent07a,1,64,71,64,64.0,norm eq. self,0
agent07b,1,68,67,68,68.0,norm eq. self,1
agent07c,1,64,64,64,64.0,norm eq. self,0
agent07d,1,68,68,68,68.0,norm eq. self,1
agent07e,1,68,68,68,68.0,norm eq. self,1
agent07f,1,68,66,68,68.0,norm eq. self,1
agent080,1,68,65,68,68.0,norm eq. self,1
agent081,1,61,67,61,61.0,norm eq. self,0
agent082,1,66,69,66,66.0,norm eq. self,1
agent083,1,65,66,65,65.0,norm eq. self,0
agent084,1,71,67,71,71.0,norm eq. self,2
agent085,1,67,67,67,67.0,norm eq. self,0
agent086,1,67,67,67,67.0,norm eq. self,1
agent087,1,66,66,66,66.0,norm eq. self,1
agent088,1,64,65,64,64.0,norm eq. self,0
agent089,1,64,71,64,64.0,norm eq. self,0
agent08a,1,69,68,69,69.0,norm eq. self,1
agent08b,1,66,68,66,66.0,norm eq. self,0
agent08c,1,68,66,68,68.0,norm eq. self,1
agent08d,1,67,64,67,67.0,norm eq. self,1
agent08e,1,67,66,67,67.0,norm eq. self,0
agent08f,1,66,67,66,66.0,norm eq. self,1
agent090,1,67,66,67,67.0,norm eq. self,1
agent091,1,67,69,67,67.0,norm eq. self,1
agent092,1,68,67,68,68.0,norm eq. self,1
agent093,1,67,66,67,67.0,norm eq. self,0
agent094,1,64,64,64,64.0,norm eq. self,0
agent095,1,66,64,66,66.0,norm eq. self,1
agent096,1,67,64,67,67.0,norm eq. self,1
agent097,1,67,68,67,67.0,norm eq. self,0
agent098,1,66,62,66,66.0,norm eq. self,1
agent099,1,68,64,68,68.0,norm eq. self,1
agent09a,1,69,69,69,69.0,norm eq. self,1
agent09b,1,69,61,69,69.0,norm eq. self,1
agent09c,1,66,64,66,66.0,norm eq. self,1
agent09d,1,71,68,71,71.0,norm eq. self,2
agent09e,1,64,64,64,64.0,norm eq. self,0
agent09f,1,64,66,64,64.0,norm eq. self,0
agent0a0,1,64,67,64,64.0,norm eq. self,0
agent0a1,1,68,68,68,68.0,norm eq. self,1
agent0a2,1,68,66,68,68.0,norm eq. self,1
agent0a3,1,62,69,62,62.0,norm eq. self,0
agent0a4,1,63,67,63,63.0,norm eq. self,0
agent0a5,1,68,66,68,68.0,norm eq. self,1
agent0a6,1,67,64,67,67.0,norm eq. self,0
agent0a7,1,62,61,62,62.0,norm eq. self,0
agent0a8,1,64,68,64,64.0,norm eq. self,0
agent0a9,1,65,66,65,65.0,norm eq. self,0
agent0aa,1,68,63,68,68.0,norm eq. self,1
agent0ab,1,64,64,64,64.0,norm eq. self,0
agent0ac,1,66,67,66,66.0,norm eq. self,1
agent0ad,1,64,68,64,64.0,norm eq. self,0
agent0ae,1,64,64,64,64.0,norm eq. self,0
agent0af,1,68,68,68,68.0,norm eq. self,1
agent0b0,1,63,67,63,63.0,norm eq. self,0
agent0b1,1,65,69,65,65.0,norm eq. self,0
agent0b2,1,68,67,68,68.0,norm eq. self,1
agent0b3,1,68,67,68,68.0,norm eq. self,1
agent0b4,1,68,64,68,68.0,norm eq. self,1
agent0b5,1,68,64,68,68.0,norm eq. self,1
agent0b6,1,63,64,63,63.0,norm eq. self,1
agent0b7,1,67,68,67,67.0,norm eq. self,1
agent0b8,1,62,65,62,62.0,norm eq. self,0
agent0b9,1,66,69,66,66.0,norm eq. self,1
agent0ba,1,69,64,69,69.0,norm eq. self,1
agent0bb,1,66,69,66,66.0,norm eq. self,1
agent0bc,1,69,66,69,69.0,norm eq. self,1
agent0bd,1,64,69,64,64.0,norm eq. self,0
agent0be,1,64,64,64,64.0,norm eq. self,0
agent0bf,1,64,69,64,64.0,norm eq. self,0
agent0c0,1,66,64,66,66.0,norm eq. self,1
agent0c1,1,67,64,67,67.0,norm eq. self,1
agent0c2,1,66,66,66,66.0,norm eq. self,1
agent0c3,1,68,67,68,68.0,norm eq. self,1
agent0c4,1,64,64,64,64.0,norm eq. self,0
agent0c5,1,64,67,64,64.0,norm eq. self,0
agent0c6,1,62,64,62,62.0,norm eq. self,0
agent0c7,1,67,66,67,67.0,norm eq. self,1
agent000,2,68,67,68,68.0,norm eq. self,1
agent001,2,69,65,69,69.0,norm eq. self,1
agent002,2,69,64,69,69.0,norm eq. self,1
agent003,2,63,69,63,63.0,norm eq. self,0
agent004,2,67,69,67,67.0,norm eq. self,0
agent005,2,67,64,67,67.0,norm eq. self,1
agent006,2,67,66,67,67.0,norm eq. self,1
agent007,2,65,70,65,65.0,norm eq. self,0
agent008,2,69,67,68,68.0,norm,0
agent009,2,70,64,70,70.0,norm eq. self,1
agent00a,2,64,68,64,64.0,norm eq. self,0
agent00b,2,70,68,70,70.0,norm eq. self,1
agent00c,2,62,66,62,62.0,norm eq. self,0
agent00d,2,69,67,69,69.0,norm eq. self,1
agent00e,2,71,71,71,71.0,norm eq. self,1
agent00f,2,69,64,69,69.0,norm eq. self,1
agent010,2,70,64,70,70.0,norm eq. self,1
agent011,2,66,70,66,66.0,norm eq. self,0
agent012,2,67,64,67,67.0,norm eq. self,0
agent013,2,62,67,62,62.0,norm eq. self,0
agent014,2,67,68,67,67.0,norm eq. self,0
agent015,2,64,69,64,64.0,norm eq. self,0
agent016,2,71,67,71,71.0,norm eq. self,2
agent017,2,63,67,63,63.0,norm eq. self,0
agent018,2,61,70,61,61.0,norm eq. self,0
agent019,2,64,64,64,64.0,norm eq. self,0
agent01a,2,67,67,67,67.0,norm eq. self,1
agent01b,2,67,68,67,67.0,norm eq. self,1
agent01c,2,70,67,70,70.0,norm eq. self,1
agent01d,2,68,67,68,68.0,norm eq. self,1
agent01e,2,67,69,67,67.0,norm eq. self,1
agent01f,2,64,64,64,64.0,norm eq. self,0
agent020,2,69,70,69,69.0,norm eq. self,1
agent021,2,64,63,64,64.0,norm eq. self,0
agent022,2,70,70,70,70.0,norm eq. self,1
agent023,2,62,73,62,62.0,norm eq. self,0
agent024,2,64,64,64,64.0,norm eq. self,0
agent025,2,67,66,67,67.0,norm eq. self,1
agent026,2,68,68,68,68.0,norm eq. self,1
agent027,2,64,70,64,64.0,norm eq. self,0
agent028,2,70,71,70,70.0,norm eq. self,1
agent029,2,69,69,69,69.0,norm eq. self,1
agent02a,2,68,70,68,68.0,norm eq. self,1
agent02b,2,70,65,70,70.0,norm eq. self,1
agent02c,2,73,64,73,73.0,norm eq. self,2
agent02d,2,64,68,64,64.0,norm eq. self,0
agent02e,2,64,73,64,64.0,norm eq. self,0
agent02f,2,67,64,67,67.0,norm eq. self,0
agent030,2,66,66,66,66.0,norm eq. self,0
agent031,2,67,67,67,67.0,norm eq. self,1
agent032,2,70,64,70,70.0,norm eq. self,1
agent033,2,66,69,66,66.0,norm eq. self,0
agent034,2,67,65,67,67.0,norm eq. self,0
agent035,2,61,66,61,61.0,norm eq. self,0
agent036,2,66,64,66,66.0,norm eq. self,0
agent037,2,67,71,67,67.0,norm eq. self,0
agent038,2,64,65,64,64.0,norm eq. self,0
agent039,2,65,69,65,65.0,norm eq. self,0
agent03a,2,70,71,70,70.0,norm eq. self,1
agent03b,2,64,64,64,64.0,norm eq. self,0
agent03c,2,70,71,70,70.0,norm eq. self,1
agent03d,2,67,64,67,67.0,norm eq. self,1
agent03e,2,67,71,67,67.0,norm eq. self,1
agent03f,2,65,64,65,65.0,norm eq. self,1
agent040,2,64,70,64,64.0,norm eq. self,0
agent041,2,64,64,64,64.0,norm eq. self,0
agent042,2,65,69,65,65.0,norm eq. self,0
agent043,2,69,73,69,69.0,norm eq. self,1
agent044,2,64,62,64,64.0,norm eq. self,0
agent045,2,69,68,69,69.0,norm eq. self,1
agent046,2,64,69,64,64.0,norm eq. self,0
agent047,2,70,61,70,70.0,norm eq. self,1
agent048,2,69,69,69,69.0,norm eq. self,1
agent049,2,70,69,70,70.0,norm eq. self,1
agent04a,2,67,69,67,67.0,norm eq. self,1
agent04b,2,67,68,67,67.0,norm eq. self,0
agent04c,2,68,65,68,68.0,norm eq. self,1
agent04d,2,62,67,62,62.0,norm eq. self,0
agent04e,2,64,69,64,64.0,norm eq. self,0
agent04f,2,64,65,64,64.0,norm eq. self,0
agent050,2,66,64,66,66.0,norm eq. self,0
agent051,2,65,67,65,65.0,norm eq. self,1
agent052,2,70,67,70,70.0,norm eq. self,1
agent053,2,68,72,68,68.0,norm eq. self,1
agent054,2,65,70,65,65.0,norm eq. self,0
agent055,2,70,61,70,70.0,norm eq. self,2
agent056,2,71,64,71,71.0,norm eq. self,1
agent057,2,67,68,67,67.0,norm eq. self,0
agent058,2,69,66,69,69.0,norm eq. self,1
agent059,2,70,70,70,70.0,norm eq. self,1
agent05a,2,70,66,70,70.0,norm eq. self,1
agent05b,2,65,65,65,65.0,norm eq. self,1
agent05c,2,68,69,68,68.0,norm eq. self,1
agent05d,2,68,68,68,68.0,norm eq. self,1
agent05e,2,72,68,72,72.0,norm eq. self,2
agent05f,2,67,69,67,67.0,norm eq. self,0
agent060,2,65,69,65,65.0,norm eq. self,0
agent061,2,67,64,67,67.0,norm eq. self,1
agent062,2,67,64,67,67.0,norm eq. self,0
agent063,2,71,67,71,71.0,norm eq. self,2
agent064,2,68,70,68,68.0,norm eq. self,1
agent065,2,65,64,65,65.0,norm eq. self,1
agent066,2,62,68,62,62.0,norm eq. self,0
agent067,2,67,68,67,67.0,norm eq. self,1
agent068,2,68,70,68,68.0,norm eq. self,1
agent069,2,69,62,69,69.0,norm eq. self,1
agent06a,2,65,67,65,65.0,norm eq. self,0
agent06b,2,63,64,63,63.0,norm eq. self,0
agent06c,2,66,65,66,66.0,norm eq. self,0
agent06d,2,66,64,66,66.0,norm eq. self,0
agent06e,2,64,62,64,64.0,norm eq. self,0
agent06f,2,69,64,69,69.0,norm eq. self,1
agent070,2,64,63,64,64.0,norm eq. self,0
agent071,2,65,68,65,65.0,norm eq. self,0
agent072,2,70,67,70,70.0,norm eq. self,1
agent073,2,64,70,64,64.0,norm eq. self,0
agent074,2,64,61,64,64.0,norm eq. self,0
agent075,2,69,70,69,69.0,norm eq. self,1
agent076,2,63,70,63,63.0,norm eq. self,0
agent077,2,69,70,69,69.0,norm eq. self,1
agent078,2,66,64,66,66.0,norm eq. self,0
agent079,2,68,64,68,68.0,norm eq. self,1
agent07a,2,64,64,64,64.0,norm eq. self,0
agent07b,2,69,73,69,69.0,norm eq. self,1
agent07c,2,64,69,64,64.0,norm eq. self,0
agent07d,2,69,70,69,69.0,norm eq. self,1
agent07e,2,69,62,69,69.0,norm eq. self,1
agent07f,2,69,69,69,69.0,norm eq. self,1
agent080,2,69,67,69,69.0,norm eq. self,1
agent081,2,61,64,61,61.0,norm eq. self,0
agent082,2,67,73,67,67.0,norm eq. self,1
agent083,2,65,67,65,65.0,norm eq. self,0
agent084,2,73,69,72,72.0,norm,1
agent085,2,67,64,67,67.0,norm eq. self,0
agent086,2,68,64,68,68.0,norm eq. self,1
agent087,2,67,66,67,67.0,norm eq. self,1
agent088,2,64,70,64,64.0,norm eq. self,0
agent089,2,64,63,64,64.0,norm eq. self,0
agent08a,2,70,64,70,70.0,norm eq. self,1
